Time,I,Q
11-26-43.477,4367,13916
11-26-43.539,4367,13909
11-26-43.605,4366,13917
11-26-43.668,4363,13919
11-26-43.727,4352,13913
11-26-43.793,4374,13876
11-26-43.852,4370,13886
11-26-43.914,4356,13906
11-26-44.008,4327,13926
11-26-44.039,4358,13848
11-26-44.102,4540,13649
11-26-44.164,4732,13525
11-26-44.223,4863,13479
11-26-44.289,4936,13436
11-26-44.352,5059,13341
11-26-44.410,5172,13280
11-26-44.477,5197,13261
11-26-44.539,5175,13238
11-26-44.605,5192,13290
11-26-44.664,4972,13399
11-26-44.727,4978,13366
11-26-44.793,4970,13352
11-26-44.855,5060,13320
11-26-44.859,5020,13355
11-26-45.043,4975,13364
11-26-45.105,4971,13355
11-26-45.168,4952,13369
11-26-45.230,4864,13416
11-26-45.293,4957,13424
11-26-45.355,4983,13388
11-26-45.414,5028,13369
11-26-45.480,5038,13335
11-26-45.543,5095,13287
11-26-45.609,5116,13289
11-26-45.668,5064,13312
11-26-45.852,5131,13259
11-26-45.914,5129,13227
11-26-46.008,5260,13173
11-26-46.039,5286,13141
11-26-46.105,5335,13132
11-26-46.164,5320,13137
11-26-46.227,5303,13173
11-26-46.289,5128,13283
11-26-46.352,4966,13358
11-26-46.414,4896,13380
11-26-46.480,4885,13416
11-26-46.539,4919,13405
11-26-46.605,4934,13401
11-26-46.664,4948,13394
11-26-46.711,4936,13413
11-26-46.777,4911,13438
11-26-46.855,4853,13490
11-26-47.012,4717,13615
11-26-47.027,4731,13565
11-26-47.109,4842,13524
11-26-47.152,4900,13455
11-26-47.215,4902,13443
11-26-47.281,4875,13460
11-26-47.344,4874,13465
11-26-47.406,4906,13445
11-26-47.469,4907,13443
11-26-47.527,4895,13451
11-26-47.594,4879,13467
11-26-47.656,4857,13484
11-26-47.715,4825,13509
11-26-47.781,4791,13526
11-26-47.840,4762,13538
11-26-47.902,4733,13569
11-26-48.012,4737,13572
11-26-48.027,4756,13556
11-26-48.090,4771,13541
11-26-48.152,4786,13539
11-26-48.211,4769,13542
11-26-48.277,4764,13548
11-26-48.352,4761,13553
11-26-48.414,4758,13546
11-26-48.465,4761,13543
11-26-48.527,4754,13546
11-26-48.594,4750,13550
11-26-48.652,4736,13551
11-26-48.715,4708,13581
11-26-48.777,4703,13588
11-26-48.840,4706,13580
11-26-48.844,4706,13585
11-26-50.508,4710,13580
11-26-50.523,4692,13575
11-26-50.539,5163,13259
11-26-50.555,4726,13499
11-26-50.559,4815,13465
11-26-50.668,4904,13400
11-26-50.680,4814,13434
11-26-50.695,4906,13379
11-26-50.711,5007,13310
11-26-50.777,5005,13312
11-26-50.840,5166,13273
11-26-51.008,5347,13095
11-26-51.023,5448,13076
11-26-51.086,5443,13076
11-26-51.148,5388,13111
11-26-51.305,5257,13229
11-26-51.336,4805,13419
11-26-51.398,4644,13568
11-26-51.461,4589,13731
11-26-51.523,4978,13466
11-26-51.586,5228,13260
11-26-51.648,5302,13215
11-26-51.711,5329,13190
11-26-51.773,5334,13206
11-26-51.836,5239,13272
11-26-51.895,4992,13533
11-26-52.004,4592,13778
11-26-52.035,4433,13866
11-26-52.102,4451,13868
11-26-52.160,4646,13743
11-26-52.223,4872,13537
11-26-52.273,4907,13471
11-26-52.336,4781,13545
11-26-52.398,4703,13673
11-26-52.461,4555,13768
11-26-52.520,4511,13776
11-26-52.586,4559,13734
11-26-52.660,4649,13680
11-26-52.707,4679,13642
11-26-52.785,4695,13648
11-26-52.848,4705,13648
11-26-53.008,4636,13692
11-26-53.023,4621,13699
11-26-53.086,4597,13713
11-26-53.145,4602,13701
11-26-53.223,4623,13683
11-26-53.289,4616,13697
11-26-53.348,4602,13714
11-26-53.406,4587,13728
11-26-53.457,4566,13740
11-26-53.535,4549,13758
11-26-53.598,4545,13761
11-26-53.660,4545,13762
11-26-53.719,4526,13772
11-26-53.785,4538,13768
11-26-53.848,4557,13743
11-26-54.031,4575,13729
11-26-54.078,4646,13673
11-26-54.160,4676,13624
11-26-54.207,4739,13589
11-26-54.273,4827,13504
11-26-54.344,4960,13412
11-26-54.406,5096,13329
11-26-54.473,5187,13271
11-26-54.535,5249,13202
11-26-54.586,5295,13170
11-26-54.645,5356,13141
11-26-54.707,5369,13176
11-26-54.770,5061,13457
11-26-54.848,4797,13634
11-26-55.008,4895,13625
11-26-55.023,5006,13428
11-26-55.086,5014,13416
11-26-55.148,5062,13361
11-26-55.207,5016,13337
11-26-55.398,5011,13349
11-26-55.406,4786,13405
11-26-55.461,4589,13525
11-26-55.520,4634,13505
11-26-55.586,4708,13488
11-26-55.648,4722,13473
11-26-55.707,4745,13452
11-26-55.773,4808,13426
11-26-55.832,4966,13324
11-26-55.895,5005,13304
11-26-56.004,5079,13228
11-26-56.020,5213,13189
11-26-56.078,5217,13174
11-26-56.145,5264,13164
11-26-56.207,5296,13145
11-26-56.270,5272,13165
11-26-56.332,5236,13177
11-26-56.395,5026,13265
11-26-56.461,4970,13326
11-26-56.523,4941,13361
11-26-56.586,4905,13406
11-26-56.758,4959,13379
11-26-56.777,5127,13322
11-26-56.836,5076,13343
11-26-56.840,5073,13356
11-26-57.004,5084,13351
11-26-57.020,5100,13349
11-26-57.086,5143,13323
11-26-57.145,5170,13299
11-26-57.207,5203,13276
11-26-57.270,5154,13296
11-26-57.332,5148,13316
11-26-57.395,5116,13333
11-26-57.457,5117,13330
11-26-57.520,5113,13331
11-26-57.586,5127,13320
11-26-57.645,5152,13302
11-26-57.707,5155,13314
11-26-57.770,5149,13314
11-26-57.832,5143,13316
11-26-57.895,5124,13325
11-26-58.023,5054,13367
11-26-58.086,5039,13380
11-26-58.145,5028,13383
11-26-58.207,5044,13374
11-26-58.273,5038,13375
11-26-58.332,5046,13376
11-26-58.395,5049,13371
11-26-58.461,5051,13368
11-26-58.520,5032,13380
11-26-58.586,5016,13388
11-26-58.645,5006,13396
11-26-58.707,4988,13404
11-26-58.770,4981,13412
11-26-58.832,4982,13411
11-26-58.836,4988,13405
11-26-59.004,4998,13401
11-26-59.020,4958,13411
11-26-59.086,4913,13427
11-26-59.145,4912,13427
11-26-59.207,4962,13399
11-26-59.273,4991,13378
11-26-59.332,4979,13381
11-26-59.391,4986,13380
11-26-59.457,5036,13356
11-26-59.520,5084,13308
11-26-59.586,5050,13321
11-26-59.645,5016,13336
11-26-59.707,5039,13320
11-26-59.770,4967,13386
11-26-59.832,4863,13412
11-26-59.895,4816,13427
11-27-0.016,4779,13432
11-27-0.078,4801,13415
11-27-0.145,4726,13467
11-27-0.203,4697,13524
11-27-0.270,4626,13547
11-27-0.328,4592,13566
11-27-0.391,4706,13522
11-27-0.457,4704,13533
11-27-0.516,4669,13538
11-27-0.578,4613,13537
11-27-0.641,4663,13491
11-27-0.703,4667,13487
11-27-0.770,4742,13450
11-27-0.828,4720,13452
11-27-0.832,4872,13371
11-27-1.000,4923,13321
11-27-1.016,5102,13232
11-27-1.074,5206,13213
11-27-1.141,5259,13201
11-27-1.199,5181,13222
11-27-1.266,5055,13268
11-27-1.324,5026,13292
11-27-1.387,5098,13296
11-27-1.449,5066,13302
11-27-1.512,5049,13343
11-27-1.590,5088,13313
11-27-1.652,5087,13317
11-27-1.711,5049,13377
11-27-1.777,4993,13398
11-27-1.824,5020,13373
11-27-1.887,5046,13356
11-27-1.996,5059,13353
11-27-2.012,5058,13352
11-27-2.070,5061,13346
11-27-2.223,5053,13347
11-27-2.262,4981,13389
11-27-2.324,4949,13424
11-27-2.387,4946,13409
11-27-2.465,5013,13359
11-27-2.527,5098,13318
11-27-2.590,5111,13312
11-27-2.648,5128,13308
11-27-2.711,5114,13315
11-27-2.777,5105,13322
11-27-2.840,5093,13325
11-27-2.996,5078,13327
11-27-3.012,5052,13343
11-27-3.070,5053,13338
11-27-3.152,5061,13339
11-27-3.211,5086,13325
11-27-3.262,5111,13314
11-27-3.324,5111,13318
11-27-3.383,5060,13346
11-27-3.570,5016,13355
11-27-3.574,4920,13406
11-27-3.637,4850,13444
11-27-3.699,4841,13463
11-27-3.762,4911,13388
11-27-3.824,4990,13367
11-27-3.887,4910,13392
11-27-3.996,4973,13351
11-27-4.012,5080,13313
11-27-4.074,5028,13311
11-27-4.137,4969,13318
11-27-4.199,4755,13484
11-27-4.266,4758,13544
11-27-4.324,4822,13472
11-27-4.387,4889,13431
11-27-4.449,4994,13365
11-27-4.512,5055,13353
11-27-4.574,5050,13354
11-27-4.641,5077,13333
11-27-4.699,5054,13350
11-27-4.766,4987,13395
11-27-4.828,4890,13427
11-27-4.832,4825,13491
11-27-6.500,4952,13421
11-27-6.504,5094,13266
11-27-6.516,5470,13034
11-27-6.527,4979,13364
11-27-6.641,4212,13927
11-27-6.645,4245,13997
11-27-6.656,4574,13624
11-27-6.672,4689,13634
11-27-6.688,5215,13377
11-27-6.699,5493,13148
11-27-6.766,5522,13126
11-27-6.824,5545,13123
11-27-6.828,5537,13124
11-27-7.000,5517,13127
11-27-7.012,5489,13140
11-27-7.074,5469,13160
11-27-7.137,5456,13162
11-27-7.199,5452,13162
11-27-7.266,5524,13130
11-27-7.324,5522,13119
11-27-7.387,5531,13119
11-27-7.449,5516,13131
11-27-7.512,5495,13133
11-27-7.574,5509,13127
11-27-7.637,5559,13101
11-27-7.695,5603,13084
11-27-7.762,5702,13073
11-27-7.824,5716,13082
11-27-7.883,5700,13088
11-27-7.996,5701,13090
11-27-8.008,5697,13077
11-27-8.070,5716,13062
11-27-8.137,5735,13060
11-27-8.195,5725,13085
11-27-8.262,5622,13149
11-27-8.320,5487,13191
11-27-8.383,5508,13182
11-27-8.535,5563,13167
11-27-8.566,5667,13094
11-27-8.633,5734,13085
11-27-8.695,5778,13048
11-27-8.758,5766,13035
11-27-8.820,5822,12993
11-27-9.020,5804,12965
11-27-9.066,5631,13017
11-27-9.133,5657,13014
11-27-9.191,5661,13029
11-27-9.258,5738,13014
11-27-9.320,5768,13035
11-27-9.379,5788,13014
11-27-9.441,5786,13034
11-27-9.504,5787,13027
11-27-9.566,5870,12988
11-27-9.633,5837,13015
11-27-9.691,5809,13027
