Time,I,Q
11-18-46.520,5127,13283
11-18-46.586,5157,13274
11-18-46.648,5103,13281
11-18-46.707,5105,13298
11-18-46.770,5262,13241
11-18-46.832,5316,13209
11-18-46.895,5309,13198
11-18-46.957,5244,13226
11-18-47.020,5246,13227
11-18-47.078,5245,13227
11-18-47.145,5234,13225
11-18-47.207,5219,13228
11-18-47.273,5187,13276
11-18-47.445,5114,13261
11-18-47.461,5121,13256
11-18-47.520,5067,13295
11-18-47.586,4992,13338
11-18-47.648,4996,13345
11-18-47.707,4990,13338
11-18-47.773,4968,13356
11-18-47.832,4966,13352
11-18-47.895,4980,13343
11-18-47.961,4984,13346
11-18-48.023,4981,13347
11-18-48.086,4978,13352
11-18-48.148,4950,13362
11-18-48.207,4930,13372
11-18-48.273,4916,13386
11-18-48.336,4898,13397
11-18-48.430,4882,13412
11-18-48.461,4876,13415
11-18-48.520,4878,13413
11-18-48.586,4885,13412
11-18-48.645,4893,13412
11-18-48.707,4877,13421
11-18-48.773,4865,13428
11-18-48.832,4868,13423
11-18-48.895,4883,13418
11-18-48.953,4895,13405
11-18-49.016,4898,13404
11-18-49.086,4886,13407
11-18-49.145,4880,13412
11-18-49.207,4874,13420
11-18-49.273,4874,13423
