Time,I,Q
11-51-12.160,6278,12685
11-51-12.219,6286,12680
11-51-12.285,6277,12687
11-51-12.344,6267,12691
11-51-12.426,6264,12693
11-51-12.590,6260,12695
11-51-12.598,6243,12705
11-51-12.656,6227,12711
11-51-12.719,6216,12722
11-51-12.785,6217,12720
11-51-12.844,6235,12710
11-51-12.906,6227,12710
11-51-12.984,6161,12734
11-51-13.047,6115,12749
11-51-13.098,6147,12757
11-51-13.172,6169,12748
11-51-13.230,6177,12748
11-51-13.281,6165,12769
11-51-13.359,6169,12772
11-51-13.516,6114,12856
11-51-13.543,6111,12861
11-51-13.609,6099,12885
11-51-13.672,6074,12884
11-51-13.734,6127,12890
11-51-13.781,6162,12863
11-51-13.969,6262,12824
11-51-13.984,6243,12834
11-51-14.031,6223,12834
11-51-14.109,6212,12830
11-51-14.168,6299,12781
11-51-14.230,6276,12812
11-51-14.297,6309,12721
11-51-14.344,6432,12625
11-51-14.406,6529,12580
11-51-14.516,6510,12577
11-51-14.531,6488,12582
11-51-14.594,6478,12564
11-51-14.656,6445,12577
11-51-14.730,6475,12577
11-51-14.797,6358,12616
11-51-14.855,6312,12676
11-51-14.922,6311,12662
11-51-14.984,6480,12584
11-51-15.043,6502,12588
11-51-15.109,6498,12590
11-51-15.168,6483,12596
11-51-15.324,6465,12607
11-51-15.359,6434,12621
11-51-15.512,6356,12647
11-51-15.543,6327,12667
11-51-15.609,6337,12652
11-51-15.668,6385,12642
11-51-15.727,6414,12628
11-51-15.793,6432,12623
11-51-15.855,6449,12620
11-51-15.922,6439,12628
11-51-15.980,6403,12634
11-51-16.043,6353,12654
11-51-16.109,6361,12661
11-51-16.168,6380,12650
11-51-16.230,6407,12633
11-51-16.293,6420,12630
11-51-16.355,6422,12629
11-51-16.414,6413,12629
11-51-16.512,6394,12649
11-51-16.566,6377,12658
11-51-16.594,6362,12664
11-51-16.656,6355,12662
11-51-16.730,6357,12662
11-51-16.793,6364,12658
11-51-16.855,6367,12658
11-51-16.914,6362,12661
11-51-16.980,6351,12665
11-51-17.039,6349,12670
11-51-17.105,6334,12676
11-51-17.168,6330,12676
11-51-17.227,6342,12669
11-51-17.293,6361,12659
11-51-17.352,6367,12657
11-51-17.512,6374,12654
11-51-17.539,6362,12655
11-51-17.605,6353,12664
11-51-17.664,6344,12669
11-51-17.727,6341,12671
11-51-17.777,6337,12674
11-51-17.840,6334,12675
11-51-17.902,6335,12675
11-51-18.055,6324,12675
11-51-18.094,6345,12657
11-51-18.152,6315,12665
11-51-18.215,6354,12659
11-51-18.281,6421,12634
11-51-18.340,6482,12598
11-51-18.402,6482,12591
11-51-18.512,6462,12611
11-51-18.527,6476,12621
11-51-18.594,6415,12662
11-51-18.652,6384,12683
11-51-18.715,6320,12714
11-51-18.781,6360,12706
11-51-18.840,6350,12717
11-51-18.902,6378,12714
11-51-18.969,6384,12727
11-51-19.027,6363,12740
11-51-19.090,6344,12767
11-51-19.152,6318,12833
11-51-19.215,6236,12866
11-51-19.277,6228,12831
11-51-19.414,6300,12781
11-51-21.008,6594,12552
11-51-21.023,6569,12535
11-51-21.039,6577,12561
11-51-21.055,6554,12570
11-51-21.164,6618,12535
11-51-21.168,6630,12526
11-51-21.180,6449,12611
11-51-21.195,6436,12617
11-51-21.223,6399,12636
11-51-21.289,6392,12640
11-51-21.352,6402,12635
11-51-21.355,6405,12627
11-51-21.523,6400,12633
11-51-21.602,6397,12642
11-51-21.664,6377,12640
11-51-21.727,6353,12659
11-51-21.789,6351,12661
11-51-21.852,6359,12656
11-51-21.910,6371,12649
11-51-21.977,6377,12644
11-51-22.031,6379,12640
11-51-22.102,6380,12643
11-51-22.164,6381,12644
11-51-22.223,6366,12648
11-51-22.273,6365,12652
11-51-22.352,6361,12653
11-51-22.410,6351,12655
11-51-22.508,6350,12656
11-51-22.535,6358,12654
11-51-22.602,6361,12652
11-51-22.648,6367,12649
11-51-22.711,6355,12656
11-51-22.777,6345,12668
11-51-22.836,6315,12687
11-51-22.895,6236,12721
11-51-22.961,6180,12759
11-51-23.023,6115,12793
11-51-23.086,6109,12789
11-51-23.148,6156,12776
11-51-23.207,6146,12769
11-51-23.273,6138,12787
11-51-23.352,6186,12779
11-51-23.391,6149,12811
11-51-23.508,6172,12800
11-51-23.523,6106,12839
11-51-23.586,6131,12810
11-51-23.648,6201,12779
11-51-23.711,6298,12751
11-51-23.773,6377,12713
11-51-23.836,6370,12727
11-51-23.898,6336,12767
11-51-23.961,6298,12786
11-51-24.023,6285,12791
11-51-24.090,6323,12781
11-51-24.148,6330,12752
11-51-24.211,6377,12744
11-51-24.273,6368,12712
11-51-24.336,6441,12657
11-51-24.410,6474,12610
11-51-24.520,6533,12550
11-51-24.598,6493,12570
11-51-24.660,6452,12569
11-51-24.719,6434,12599
11-51-24.863,6433,12589
11-51-24.910,6394,12615
11-51-24.973,6414,12607
11-51-25.031,6411,12616
11-51-25.098,6417,12615
11-51-25.160,6431,12613
11-51-25.219,6448,12609
11-51-25.285,6467,12600
11-51-25.348,6468,12599
11-51-25.535,6440,12591
11-51-25.586,6427,12599
11-51-25.660,6419,12600
11-51-25.707,6424,12596
11-51-25.770,6425,12595
11-51-25.832,6430,12599
11-51-25.895,6415,12599
11-51-25.973,6394,12597
11-51-26.035,6374,12610
11-51-26.078,6368,12615
11-51-26.145,6381,12610
11-51-26.223,6389,12606
11-51-26.285,6393,12603
11-51-26.344,6400,12603
11-51-26.406,6395,12605
11-51-26.500,6387,12608
11-51-26.531,6387,12609
11-51-26.594,6382,12611
11-51-26.656,6381,12612
11-51-26.719,6378,12613
11-51-26.781,6375,12609
11-51-26.844,6373,12616
11-51-26.902,6372,12619
11-51-26.969,6356,12616
11-51-27.031,6357,12627
11-51-27.094,6352,12629
11-51-27.156,6347,12632
11-51-27.219,6321,12643
11-51-27.281,6289,12658
11-51-27.344,6254,12665
11-51-27.348,6240,12672
11-51-27.594,6264,12662
11-51-27.598,6263,12663
11-51-27.602,6260,12658
11-51-27.656,6251,12668
11-51-27.719,6248,12665
11-51-27.785,6277,12659
11-51-27.844,6178,12728
11-51-27.906,6082,12785
11-51-27.969,6079,12778
11-51-28.031,6152,12747
11-51-28.098,6203,12740
11-51-28.156,6230,12727
11-51-28.219,6248,12734
11-51-28.281,6275,12725
11-51-28.344,6267,12740
11-51-28.402,6313,12744
11-51-28.527,6257,12781
11-51-28.594,6327,12742
11-51-28.656,6332,12749
11-51-28.719,6359,12756
11-51-28.781,6325,12748
11-51-28.836,6317,12755
11-51-28.902,6345,12754
11-51-28.969,6335,12756
11-51-29.031,6329,12760
11-51-29.094,6342,12751
11-51-29.156,6356,12746
11-51-29.215,6398,12674
11-51-29.281,6431,12647
11-51-29.344,6445,12621
11-51-29.500,6297,12675
11-51-29.531,6362,12645
11-51-29.594,6012,12764
11-51-29.656,6034,12791
11-51-29.719,6319,12632
11-51-29.770,6430,12598
11-51-29.844,6460,12577
11-51-29.891,6414,12606
11-51-29.953,6390,12615
11-51-30.031,6389,12610
11-51-30.094,6382,12609
11-51-30.156,6383,12601
11-51-30.211,6350,12609
11-51-30.281,6360,12609
11-51-30.328,6377,12610
11-51-30.402,6375,12607
11-51-30.500,6392,12597
11-51-30.531,6383,12610
11-51-30.594,6386,12608
11-51-30.656,6386,12598
11-51-30.719,6374,12611
11-51-30.781,6378,12611
11-51-30.844,6386,12610
11-51-30.902,6390,12609
11-51-30.953,6370,12619
11-51-31.016,6356,12627
11-51-31.078,6366,12622
11-51-31.141,6353,12627
11-51-31.203,6339,12633
11-51-31.266,6333,12637
11-51-31.344,6334,12638
11-51-31.348,6337,12640
11-51-31.500,6327,12641
11-51-31.660,6330,12643
11-51-31.703,6323,12646
11-51-31.770,6314,12653
11-51-31.828,6313,12653
11-51-31.891,6311,12655
11-51-31.953,6311,12654
11-51-32.016,6302,12657
11-51-32.078,6303,12656
11-51-32.141,6298,12662
11-51-32.203,6297,12662
11-51-32.266,6295,12659
11-51-32.328,6292,12665
11-51-32.391,6297,12667
11-51-32.500,6290,12670
11-51-32.516,6290,12666
11-51-32.574,6295,12670
11-51-32.641,6293,12665
11-51-32.703,6292,12667
11-51-32.770,6293,12666
11-51-32.828,6294,12669
11-51-32.891,6294,12667
11-51-32.953,6295,12668
11-51-33.016,6300,12665
11-51-33.074,6303,12666
11-51-33.141,6308,12661
11-51-33.199,6314,12660
11-51-33.266,6306,12662
11-51-33.344,6289,12666
11-51-33.348,6262,12695
11-51-33.516,6190,12723
11-51-33.578,6190,12724
11-51-33.641,6189,12727
11-51-33.703,6178,12734
11-51-33.770,6160,12740
11-51-33.832,6154,12748
11-51-33.891,6147,12748
11-51-33.957,6140,12755
11-51-34.020,6151,12753
11-51-34.078,6155,12749
11-51-34.141,6160,12749
11-51-34.203,6150,12752
11-51-34.266,6143,12755
11-51-34.406,6137,12753
11-51-34.516,6136,12759
11-51-34.574,6135,12760
11-51-34.641,6139,12763
11-51-34.703,6144,12758
11-51-34.766,6145,12758
11-51-34.828,6148,12754
11-51-34.887,6152,12755
11-51-34.953,6159,12750
11-51-35.016,6164,12749
11-51-35.074,6170,12746
11-51-35.137,6149,12752
11-51-35.199,6139,12760
11-51-35.266,6126,12758
11-51-35.340,6130,12760
11-51-35.344,6133,12760
