Time,I,Q
12-01-21.934,5815,12886
12-01-21.961,5840,12839
12-01-22.023,5845,12855
12-01-22.090,5947,12796
12-01-22.148,5951,12829
12-01-22.211,5956,12783
12-01-22.273,6035,12751
12-01-22.336,6030,12848
12-01-22.398,6035,12862
12-01-22.461,6041,12855
12-01-22.520,6020,12849
12-01-22.586,6015,12872
12-01-22.648,5974,12885
12-01-22.707,6021,12845
12-01-22.773,6011,12847
12-01-22.777,5995,12852
12-01-22.930,6007,12851
12-01-22.961,6043,12839
12-01-23.020,6082,12817
12-01-23.086,6063,12807
12-01-23.145,6100,12775
12-01-23.207,6076,12758
12-01-23.273,6130,12734
12-01-23.336,5922,12841
12-01-23.395,5817,12898
12-01-23.457,5638,12966
12-01-23.520,5851,12822
12-01-23.586,5932,12751
12-01-23.648,6132,12686
12-01-23.707,6129,12720
12-01-23.770,6076,12733
12-01-23.832,5969,12767
12-01-23.930,5827,12852
12-01-23.961,5705,12901
12-01-24.020,5654,12950
12-01-24.086,5647,12962
12-01-24.148,5588,12976
12-01-24.207,5591,12975
12-01-24.273,5694,12889
12-01-24.336,5768,12847
12-01-24.398,5857,12826
12-01-24.461,5903,12794
12-01-24.527,5937,12776
12-01-24.590,5973,12742
12-01-24.648,6008,12723
12-01-24.711,6021,12711
12-01-24.777,6025,12702
12-01-24.781,6025,12701
12-01-24.930,6034,12702
12-01-24.961,5992,12718
12-01-25.023,5983,12733
12-01-25.086,5989,12734
12-01-25.148,5961,12736
12-01-25.207,5922,12759
12-01-25.273,5923,12769
12-01-25.336,5901,12771
12-01-25.395,5915,12755
12-01-25.457,5891,12787
12-01-25.520,5815,12838
12-01-25.586,5762,12864
12-01-25.648,5715,12887
12-01-25.707,5716,12891
12-01-25.773,5723,12883
12-01-25.832,5726,12882
12-01-25.957,5728,12883
12-01-26.020,5710,12894
12-01-26.078,5684,12912
12-01-26.145,5679,12920
12-01-26.207,5664,12934
12-01-26.273,5630,12959
12-01-26.336,5601,12981
12-01-26.395,5575,12989
12-01-26.457,5542,13021
12-01-26.520,5515,13024
12-01-26.586,5484,13052
12-01-26.645,5480,13055
12-01-26.707,5361,13101
12-01-26.770,5448,13148
12-01-28.426,6080,12769
12-01-28.441,6003,12805
12-01-28.457,5773,12916
12-01-28.473,5661,13007
12-01-28.578,5781,12969
12-01-28.602,5861,12980
12-01-28.617,5909,12947
12-01-28.629,6081,12829
12-01-28.734,6134,12766
12-01-28.770,6236,12701
12-01-28.926,6162,12749
12-01-28.957,6151,12769
12-01-29.016,6151,12763
12-01-29.078,6131,12772
12-01-29.145,6132,12765
12-01-29.207,6131,12765
12-01-29.270,6120,12744
12-01-29.332,6125,12745
12-01-29.395,6130,12752
12-01-29.461,6071,12764
12-01-29.520,6004,12804
12-01-29.586,5941,12841
12-01-29.648,5900,12861
12-01-29.707,5873,12898
12-01-29.758,5835,12903
12-01-29.832,5842,12903
12-01-29.930,5828,12912
12-01-30.098,5829,12913
12-01-30.145,5768,12943
12-01-30.207,5735,12968
12-01-30.258,5725,12975
12-01-30.332,5702,12994
12-01-30.395,5704,12991
12-01-30.457,5694,13002
12-01-30.520,5700,13005
12-01-30.586,5696,12999
12-01-30.648,5700,12999
12-01-30.707,5706,12991
12-01-30.770,5698,13002
12-01-30.773,5694,12998
12-01-30.930,5666,13019
12-01-30.945,5647,13028
12-01-31.020,5631,13038
12-01-31.078,5616,13048
12-01-31.145,5608,13063
12-01-31.207,5594,13076
12-01-31.273,5578,13084
12-01-31.316,5568,13088
12-01-31.395,5557,13093
12-01-31.457,5536,13105
12-01-31.520,5486,13131
12-01-31.578,5513,13128
12-01-31.645,5935,12921
12-01-31.703,5910,12845
12-01-31.770,5877,12848
12-01-31.832,5894,12898
12-01-31.926,5915,12845
12-01-31.957,6041,12822
12-01-32.020,5903,12906
12-01-32.078,5812,12932
12-01-32.145,5739,12966
12-01-32.203,5792,12964
12-01-32.270,5874,12940
12-01-32.328,5924,12926
12-01-32.391,5959,12916
12-01-32.457,6007,12904
12-01-32.516,6000,12896
12-01-32.574,6020,12920
12-01-32.641,6016,12904
12-01-32.824,5999,12904
12-01-32.953,6102,12872
12-01-33.016,6169,12843
12-01-33.078,6234,12787
12-01-33.141,6318,12723
12-01-33.203,6360,12670
12-01-33.266,6352,12655
12-01-33.328,6384,12605
12-01-33.391,6385,12603
12-01-33.457,6414,12592
12-01-33.516,6380,12614
12-01-33.574,6255,12712
12-01-33.641,6065,12786
12-01-33.703,5723,12926
12-01-33.770,5815,12929
12-01-33.828,6031,12833
12-01-33.922,6182,12707
12-01-33.953,6212,12708
12-01-34.016,6216,12698
12-01-34.184,6211,12705
12-01-34.203,6102,12773
12-01-34.270,5980,12847
12-01-34.316,5822,12937
12-01-34.375,5685,12986
12-01-34.441,5627,13027
12-01-34.504,5614,13048
12-01-34.566,5631,13034
12-01-34.629,5642,13026
12-01-34.691,5622,13048
12-01-34.754,5568,13076
12-01-34.926,5464,13146
12-01-34.941,5434,13174
12-01-35.004,5377,13215
12-01-35.066,5368,13242
12-01-35.129,5350,13237
12-01-35.191,5312,13221
12-01-35.258,5288,13240
12-01-35.316,5288,13254
12-01-35.375,5298,13244
12-01-35.453,5301,13229
12-01-35.504,5305,13233
12-01-35.563,5315,13235
12-01-35.629,5310,13233
12-01-35.691,5299,13253
12-01-35.754,5287,13264
12-01-35.816,5277,13279
12-01-35.926,5258,13286
12-01-35.938,5254,13293
12-01-36.000,5256,13294
12-01-36.063,5253,13296
12-01-36.129,5251,13299
12-01-36.191,5259,13290
12-01-36.254,5258,13284
12-01-36.313,5259,13286
12-01-36.391,5238,13295
12-01-36.453,5199,13334
12-01-36.516,5174,13345
12-01-36.563,5297,13292
12-01-36.625,5764,12974
12-01-36.688,5773,12894
12-01-36.770,5756,12928
12-01-36.941,5943,12874
12-01-37.000,5786,12940
12-01-37.063,5905,12906
12-01-37.129,5855,12928
12-01-37.191,5831,12939
12-01-37.254,5888,12917
12-01-37.316,5868,12941
12-01-37.375,5984,12895
12-01-37.441,6060,12895
12-01-37.504,6046,12904
12-01-37.563,6012,12851
12-01-37.629,6055,12874
12-01-37.691,6049,12885
12-01-37.754,6089,12855
12-01-37.816,6128,12836
12-01-37.926,6152,12788
12-01-37.941,6182,12784
12-01-38.004,6185,12785
12-01-38.066,6211,12788
12-01-38.129,6273,12757
12-01-38.191,6348,12699
12-01-38.254,6358,12680
12-01-38.316,6348,12665
12-01-38.375,6330,12649
12-01-38.441,6256,12647
12-01-38.504,6243,12744
12-01-38.566,5535,13038
12-01-38.633,5438,13066
12-01-38.691,5686,12953
12-01-38.758,5876,12862
12-01-38.762,6140,12660
12-01-38.930,6127,12641
12-01-38.945,6127,12635
12-01-39.008,6134,12615
12-01-39.066,6161,12607
12-01-39.133,6214,12566
12-01-39.191,6189,12601
12-01-39.258,6209,12602
12-01-39.320,6208,12597
12-01-39.383,6139,12622
12-01-39.449,6082,12663
12-01-39.508,6048,12691
12-01-39.656,6109,12654
12-01-39.699,6160,12626
12-01-39.762,6200,12590
12-01-39.824,6253,12579
12-01-39.922,6260,12569
12-01-39.953,6246,12572
12-01-40.000,6252,12552
12-01-40.059,6265,12570
12-01-40.125,6190,12595
12-01-40.188,6174,12618
12-01-40.246,6202,12615
12-01-40.324,6217,12601
12-01-40.387,6218,12596
12-01-40.449,6234,12587
12-01-40.512,6291,12551
12-01-40.559,6281,12567
12-01-40.625,6276,12558
12-01-40.684,6303,12554
12-01-40.766,6316,12537
12-01-40.770,6247,12578
12-01-41.012,6205,12600
12-01-41.016,6172,12624
12-01-41.020,6119,12653
12-01-41.059,6084,12678
12-01-41.125,6064,12698
12-01-41.184,6034,12714
12-01-41.246,6001,12737
12-01-41.313,5985,12746
12-01-41.371,5994,12739
12-01-41.449,5927,12777
12-01-41.512,5930,12773
12-01-41.574,6053,12724
12-01-41.625,6491,12504
12-01-41.699,6478,12412
12-01-41.742,6304,12551
12-01-41.809,6485,12482
12-01-41.922,6472,12518
12-01-41.934,6490,12524
12-01-42.012,6492,12575
12-01-42.070,6348,12628
12-01-42.137,6213,12680
12-01-42.195,6240,12671
12-01-42.367,6317,12666
12-01-42.383,6356,12632
12-01-42.449,6361,12635
12-01-42.508,6471,12598
12-01-42.570,6446,12596
12-01-42.637,6353,12625
12-01-42.695,6387,12595
12-01-42.762,6390,12635
12-01-42.766,6245,12688
12-01-44.422,6374,12654
12-01-44.438,6224,12737
12-01-44.453,6385,12581
12-01-44.469,6443,12544
12-01-44.559,5980,12720
12-01-44.574,6135,12593
12-01-44.594,6351,12494
12-01-44.609,6007,12716
12-01-44.625,6264,12578
12-01-44.688,6283,12559
12-01-44.754,6301,12555
12-01-44.922,6358,12526
12-01-45.105,6376,12528
12-01-45.125,6390,12514
12-01-45.184,6370,12524
12-01-45.246,6366,12517
12-01-45.313,6385,12524
12-01-45.375,6386,12521
12-01-45.441,6381,12524
12-01-45.500,6364,12533
12-01-45.563,6370,12533
12-01-45.629,6350,12536
12-01-45.688,6361,12534
12-01-45.754,6368,12534
12-01-45.816,6363,12533
12-01-45.906,6340,12545
12-01-45.941,6358,12539
12-01-46.000,6362,12535
12-01-46.063,6324,12549
12-01-46.125,6316,12565
12-01-46.188,6289,12591
12-01-46.246,6232,12614
12-01-46.313,6222,12612
12-01-46.473,6238,12592
12-01-46.500,6389,12534
12-01-46.559,6514,12464
12-01-46.625,6501,12395
12-01-46.688,6566,12408
12-01-46.754,6570,12456
12-01-46.906,6706,12498
12-01-46.938,6599,12544
12-01-47.000,6565,12569
12-01-47.063,6480,12586
12-01-47.125,6405,12614
12-01-47.184,6251,12661
12-01-47.246,6219,12661
12-01-47.313,6148,12717
12-01-47.375,6100,12741
12-01-47.438,6109,12748
12-01-47.500,6222,12663
12-01-47.559,6261,12694
12-01-47.625,6370,12651
12-01-47.688,6414,12641
12-01-47.828,6364,12659
12-01-47.906,6200,12701
12-01-47.938,6198,12709
12-01-48.000,6138,12739
12-01-48.063,6022,12772
12-01-48.129,6175,12737
12-01-48.188,6350,12643
12-01-48.254,6341,12634
12-01-48.316,6397,12606
12-01-48.375,6380,12598
12-01-48.441,6361,12588
12-01-48.504,6427,12552
12-01-48.563,6389,12563
12-01-48.629,6475,12528
12-01-48.688,6593,12432
12-01-48.754,6356,12514
12-01-48.902,6373,12506
12-01-48.938,6420,12473
12-01-49.000,6589,12397
12-01-49.184,6618,12395
12-01-49.246,6407,12532
12-01-49.313,6253,12571
12-01-49.371,6159,12637
12-01-49.438,6110,12664
12-01-49.496,6114,12675
12-01-49.559,6181,12636
12-01-49.625,6200,12621
12-01-49.688,6234,12593
12-01-49.746,6257,12579
12-01-49.809,6299,12569
12-01-49.914,6258,12601
12-01-49.934,6196,12619
12-01-49.992,6192,12630
12-01-50.055,6207,12631
12-01-50.121,6226,12611
12-01-50.184,6230,12608
12-01-50.242,6225,12607
12-01-50.309,6197,12624
12-01-50.371,6187,12634
12-01-50.434,6141,12664
12-01-50.496,6105,12684
12-01-50.559,6080,12691
12-01-50.621,6088,12684
12-01-50.680,6115,12670
12-01-50.742,6132,12666
12-01-50.746,6138,12663
12-01-50.910,6150,12659
12-01-50.930,6128,12664
12-01-50.992,6107,12676
12-01-51.055,6091,12690
12-01-51.121,6085,12694
12-01-51.180,6077,12691
12-01-51.242,6080,12694
12-01-51.305,6079,12696
12-01-51.367,6078,12687
12-01-51.430,6092,12691
12-01-51.488,6056,12705
12-01-51.551,5988,12736
12-01-51.617,5969,12760
12-01-51.676,6042,12738
12-01-51.738,6166,12622
12-01-51.805,6142,12672
12-01-51.910,6359,12565
12-01-51.930,6235,12654
12-01-51.992,6220,12661
12-01-52.051,6120,12717
12-01-52.117,6054,12731
12-01-52.180,6017,12757
12-01-52.238,5966,12800
12-01-52.305,5921,12809
12-01-52.367,6152,12730
12-01-52.430,6136,12687
12-01-52.488,6193,12685
12-01-52.551,6420,12614
12-01-52.617,6458,12611
12-01-52.676,6439,12624
12-01-52.738,6447,12612
12-01-52.742,6351,12663
12-01-52.910,6258,12675
12-01-52.930,6037,12723
12-01-52.992,6090,12762
12-01-53.055,6007,12764
12-01-53.117,6044,12783
12-01-53.180,6064,12749
12-01-53.238,6174,12675
12-01-53.305,6200,12671
12-01-53.367,6226,12691
12-01-53.434,6215,12642
12-01-53.492,6197,12665
12-01-53.555,6271,12631
12-01-53.617,6302,12625
12-01-53.680,6309,12596
12-01-53.742,6361,12570
12-01-53.805,6355,12570
12-01-53.898,6523,12494
12-01-53.930,6543,12433
12-01-53.992,6634,12402
12-01-54.055,6602,12412
12-01-54.121,6563,12436
12-01-54.180,6522,12460
12-01-54.238,6457,12495
12-01-54.305,6363,12521
12-01-54.367,6261,12582
12-01-54.430,6153,12641
12-01-54.492,5983,12719
12-01-54.648,6021,12724
12-01-54.676,6145,12647
12-01-54.738,6176,12624
12-01-54.742,6225,12603
12-01-54.910,6259,12588
12-01-54.930,6235,12610
12-01-54.988,6211,12610
12-01-55.051,6188,12621
12-01-55.117,6165,12636
12-01-55.176,6161,12649
12-01-55.238,6149,12645
12-01-55.301,6137,12659
12-01-55.363,6137,12661
12-01-55.430,6153,12646
12-01-55.488,6162,12640
12-01-55.551,6213,12624
12-01-55.617,6175,12625
12-01-55.680,6201,12620
12-01-55.742,6219,12623
12-01-55.805,6201,12623
12-01-55.895,6202,12623
12-01-55.930,6187,12634
12-01-55.992,6178,12640
12-01-56.051,6174,12641
12-01-56.117,6189,12646
12-01-56.176,6159,12652
12-01-56.238,6142,12661
12-01-56.305,6138,12660
12-01-56.367,6146,12658
12-01-56.430,6170,12649
12-01-56.492,6168,12643
12-01-56.551,6186,12637
12-01-56.617,6321,12579
12-01-56.680,6281,12520
12-01-56.738,6375,12568
12-01-56.742,6387,12612
12-01-56.910,6308,12669
12-01-56.930,6271,12654
12-01-56.992,6186,12703
12-01-57.051,5976,12816
12-01-57.113,5863,12841
12-01-57.176,5747,12901
12-01-57.363,5844,12836
12-01-57.426,5955,12713
12-01-57.488,5925,12834
12-01-57.551,6199,12600
12-01-57.613,6423,12618
12-01-57.676,6277,12696
12-01-57.734,6474,12584
12-01-57.801,6517,12595
12-01-57.910,6337,12626
12-01-57.926,6277,12658
12-01-57.988,6171,12716
12-01-58.051,6239,12688
12-01-58.113,6123,12708
12-01-58.176,6077,12766
12-01-58.238,6159,12702
12-01-58.301,6131,12709
12-01-58.363,6209,12643
12-01-58.426,6693,12383
12-01-58.488,6195,12571
12-01-58.551,5964,12800
12-01-58.707,6669,12537
12-01-58.734,6788,12406
12-02-0.410,6758,12373
12-02-0.430,6778,12358
12-02-0.445,6738,12369
12-02-0.449,6756,12365
12-02-0.551,6728,12376
12-02-0.555,6695,12396
12-02-0.566,6669,12414
12-02-0.578,6614,12448
12-02-0.598,6573,12481
12-02-0.613,6559,12498
12-02-0.676,6539,12502
12-02-0.738,6519,12511
12-02-0.930,6481,12541
12-02-0.992,6483,12545
12-02-1.051,6474,12559
12-02-1.113,6450,12572
12-02-1.176,6436,12578
12-02-1.238,6433,12576
12-02-1.305,6426,12582
12-02-1.363,6422,12586
12-02-1.430,6416,12594
12-02-1.492,6390,12614
12-02-1.551,6393,12612
12-02-1.617,6385,12614
12-02-1.680,6384,12622
12-02-1.742,6394,12605
12-02-1.805,6394,12607
12-02-1.895,6379,12619
12-02-1.930,6358,12626
12-02-1.992,6324,12661
12-02-2.051,6290,12692
12-02-2.117,6254,12693
12-02-2.176,6224,12726
12-02-2.238,6216,12741
12-02-2.289,6255,12713
12-02-2.352,6262,12698
12-02-2.414,6307,12669
12-02-2.480,6342,12611
12-02-2.543,6342,12622
12-02-2.605,6304,12643
12-02-2.668,6312,12625
12-02-2.824,6327,12621
12-02-2.898,6358,12609
12-02-2.914,6363,12599
12-02-2.980,6349,12604
12-02-3.043,6360,12614
12-02-3.109,6354,12605
12-02-3.168,6352,12593
12-02-3.230,6372,12583
12-02-3.293,6395,12570
12-02-3.355,6422,12552
12-02-3.414,6435,12553
12-02-3.480,6461,12534
12-02-3.543,6463,12520
12-02-3.605,6466,12514
12-02-3.668,6464,12507
12-02-3.727,6457,12514
12-02-3.793,6501,12498
12-02-3.898,6567,12443
12-02-3.914,6557,12440
