Time,I,Q
12-46-45.605,5921,13231
12-46-45.664,5903,13249
12-46-45.727,5877,13256
12-46-45.793,5876,13246
12-46-45.855,5889,13233
12-46-45.914,5904,13218
12-46-46.008,5922,13212
12-46-46.039,5928,13223
12-46-46.105,5895,13252
12-46-46.168,5924,13230
12-46-46.227,5983,13211
12-46-46.293,5847,13270
12-46-46.352,5490,13419
12-46-46.414,5338,13451
12-46-46.480,5273,13487
12-46-46.539,5235,13500
12-46-46.605,5287,13449
12-46-46.668,5674,13249
12-46-46.727,5873,13278
12-46-46.793,5880,13290
12-46-46.855,5936,13253
12-46-46.863,5983,13208
12-46-47.059,5931,13204
12-46-47.066,5883,13245
12-46-47.109,5893,13237
12-46-47.168,5916,13216
12-46-47.230,5898,13229
12-46-47.297,5885,13243
12-46-47.359,5898,13242
12-46-47.422,5937,13239
12-46-47.469,5969,13220
12-46-47.531,5970,13213
12-46-47.598,5931,13225
12-46-47.660,5902,13236
12-46-47.719,5896,13234
12-46-47.785,5896,13223
12-46-47.848,5886,13217
12-46-47.906,5900,13208
12-46-48.020,5924,13208
12-46-48.035,5904,13242
12-46-48.098,5852,13268
12-46-48.160,5881,13266
12-46-48.219,5954,13232
12-46-48.285,5922,13262
12-46-48.348,5826,13321
12-46-48.406,5421,13366
12-46-48.473,5404,13397
12-46-48.535,5531,13361
12-46-48.602,5553,13370
12-46-48.664,5690,13340
12-46-48.723,5799,13356
12-46-48.785,5822,13322
12-46-48.848,5849,13304
12-46-49.008,5972,13227
12-46-49.035,5999,13177
12-46-49.102,5865,13226
12-46-49.164,5863,13277
12-46-49.223,5891,13250
12-46-49.289,5928,13216
12-46-49.352,5926,13220
12-46-49.410,5891,13242
12-46-49.473,5882,13251
12-46-49.535,5899,13251
12-46-49.602,5904,13250
12-46-49.660,5891,13254
12-46-49.723,5888,13253
12-46-49.785,5894,13242
12-46-49.848,5900,13229
12-46-49.910,5901,13221
12-46-50.020,5898,13221
12-46-50.035,5911,13211
12-46-50.098,5930,13207
12-46-50.160,5906,13254
12-46-50.223,5815,13285
12-46-50.289,5897,13253
12-46-50.348,5992,13214
12-46-50.410,5888,13295
12-46-50.477,5632,13267
12-46-50.535,5267,13446
12-46-50.602,5212,13509
12-46-50.664,5201,13501
12-46-50.723,5293,13422
12-46-50.789,5668,13279
12-46-50.852,5836,13290
12-46-51.043,6003,13192
12-46-51.102,5889,13207
12-46-51.164,5852,13276
12-46-51.223,5929,13231
12-46-51.289,5935,13205
12-46-51.348,5931,13206
12-46-51.410,5931,13220
12-46-51.473,5940,13220
12-46-51.535,5947,13211
12-46-51.602,5930,13231
12-46-51.664,5916,13234
12-46-51.727,5913,13230
12-46-51.789,5921,13216
12-46-51.848,5927,13214
12-46-51.910,5935,13209
12-46-52.004,5927,13216
12-46-52.035,5906,13248
12-46-52.098,5906,13226
12-46-52.160,5959,13235
12-46-52.223,5902,13298
12-46-52.285,5846,13249
12-46-52.348,5532,13359
12-46-52.516,5610,13350
12-46-52.535,5878,13299
12-46-52.602,5878,13345
12-46-52.660,5880,13347
12-46-52.723,5877,13326
12-46-52.789,5896,13256
12-46-52.848,5954,13225
12-46-53.004,5897,13243
12-46-53.035,5942,13214
12-46-53.102,5968,13189
12-46-53.160,5944,13184
12-46-53.223,5907,13200
12-46-53.289,5908,13222
12-46-53.352,5910,13237
12-46-53.410,5904,13257
12-46-53.473,5894,13257
12-46-53.535,5862,13253
12-46-53.602,5867,13234
12-46-53.660,5864,13238
12-46-53.723,5862,13235
12-46-53.785,5883,13226
12-46-53.848,5900,13218
12-46-53.906,5898,13224
12-46-54.000,5855,13258
12-46-54.031,5899,13249
12-46-54.098,5953,13230
12-46-54.160,5934,13267
12-46-54.223,5832,13278
12-46-54.285,5434,13408
12-46-54.344,5547,13337
12-46-54.406,5739,13298
12-46-54.473,5865,13308
12-46-54.531,5877,13310
12-46-54.598,5861,13312
12-46-54.656,5849,13324
12-46-54.719,5866,13294
12-46-54.785,5915,13264
12-46-54.848,5958,13209
12-46-55.004,5837,13288
12-46-55.035,5898,13242
12-46-55.098,5939,13209
12-46-55.160,5927,13212
12-46-55.223,5893,13222
12-46-55.285,5887,13244
12-46-55.348,5898,13245
12-46-55.406,5890,13250
12-46-55.473,5872,13256
12-46-55.535,5873,13252
12-46-55.598,5876,13241
12-46-55.656,5896,13225
12-46-55.719,5912,13210
12-46-55.781,5930,13204
12-46-55.844,5914,13227
12-46-55.906,5866,13246
12-46-56.000,5947,13220
12-46-56.031,5976,13203
12-46-56.098,5848,13277
12-46-56.156,5626,13273
12-46-56.219,5291,13433
12-46-56.281,5258,13476
12-46-56.344,5318,13455
12-46-56.406,5396,13431
12-46-56.469,5473,13395
12-46-56.531,5573,13352
12-46-56.594,5738,13320
12-46-56.656,5781,13339
12-46-56.719,5796,13342
12-46-56.781,5880,13292
12-46-56.844,5946,13244
12-46-58.504,5901,13273
12-46-58.520,5941,13203
12-46-58.551,5897,13239
12-46-58.648,5918,13201
12-46-58.656,5920,13219
12-46-58.680,5903,13199
12-46-58.711,5508,13353
12-46-58.773,5935,13237
12-46-58.836,5959,13198
12-46-58.844,5805,13272
12-46-58.992,5879,13273
12-46-59.023,5931,13206
12-46-59.090,5926,13210
12-46-59.152,5915,13215
12-46-59.227,5906,13224
12-46-59.277,5908,13225
12-46-59.336,5918,13223
12-46-59.398,5905,13227
12-46-59.461,5885,13231
12-46-59.523,5896,13227
12-46-59.590,5909,13218
12-46-59.648,5936,13205
12-46-59.711,5939,13203
12-46-59.777,5920,13230
12-46-59.836,5871,13243
12-46-59.898,5976,13204
12-46-59.992,5941,13249
12-47-0.023,5807,13329
12-47-0.086,5796,13261
12-47-0.148,5651,13307
12-47-0.207,5683,13301
12-47-0.273,5744,13319
12-47-0.332,5761,13355
12-47-0.395,5789,13374
12-47-0.461,5807,13372
12-47-0.520,5811,13353
12-47-0.574,5827,13306
12-47-0.648,5870,13263
12-47-0.711,5912,13241
12-47-0.773,5977,13193
12-47-0.836,5910,13201
12-47-0.992,5899,13251
12-47-1.023,5931,13220
12-47-1.086,5920,13214
12-47-1.145,5916,13216
12-47-1.207,5919,13221
12-47-1.273,5927,13216
12-47-1.336,5923,13221
12-47-1.395,5915,13223
12-47-1.461,5909,13220
12-47-1.520,5900,13222
12-47-1.586,5908,13222
12-47-1.645,5929,13203
12-47-1.707,5957,13183
12-47-1.770,5961,13182
12-47-1.832,5917,13216
12-47-1.895,5904,13230
12-47-2.070,5947,13206
12-47-2.098,5859,13252
12-47-2.145,5446,13446
12-47-2.207,5111,13579
12-47-2.273,5023,13605
12-47-2.332,5104,13594
12-47-2.395,5252,13512
12-47-2.461,5567,13386
12-47-2.520,5787,13305
12-47-2.586,5815,13329
12-47-2.648,5837,13306
12-47-2.707,5886,13269
12-47-2.770,5923,13236
12-47-2.832,5977,13199
12-47-2.840,5936,13221
12-47-2.988,5825,13258
12-47-3.020,5884,13269
12-47-3.086,5936,13211
12-47-3.145,5937,13196
12-47-3.207,5930,13210
12-47-3.273,5952,13209
12-47-3.336,5963,13204
12-47-3.395,5928,13227
12-47-3.461,5899,13231
12-47-3.520,5887,13231
12-47-3.586,5873,13234
12-47-3.648,5874,13223
12-47-3.707,5878,13219
12-47-3.773,5888,13215
12-47-3.832,5910,13206
12-47-3.895,5916,13207
12-47-3.988,5863,13248
12-47-4.020,5857,13248
12-47-4.078,5907,13217
12-47-4.145,5984,13241
12-47-4.207,5836,13287
12-47-4.270,5414,13473
12-47-4.328,5155,13560
12-47-4.391,5185,13571
12-47-4.457,5453,13454
12-47-4.516,5790,13305
12-47-4.574,5891,13300
12-47-4.641,5941,13278
12-47-4.703,5960,13227
12-47-4.770,5961,13215
12-47-4.828,5982,13189
12-47-5.000,5843,13263
12-47-5.016,5928,13218
12-47-5.078,5958,13199
12-47-5.145,5950,13198
12-47-5.203,5933,13212
12-47-5.266,5932,13223
12-47-5.328,5926,13227
12-47-5.391,5912,13237
12-47-5.453,5905,13244
12-47-5.516,5899,13240
12-47-5.578,5898,13235
12-47-5.645,5905,13225
12-47-5.703,5908,13224
12-47-5.770,5908,13233
12-47-5.828,5882,13245
12-47-5.891,5868,13265
12-47-5.984,5932,13251
12-47-6.039,5976,13214
12-47-6.078,5828,13323
12-47-6.141,5830,13260
12-47-6.203,5323,13468
12-47-6.266,5157,13531
12-47-6.328,5200,13479
12-47-6.387,5419,13350
12-47-6.453,5769,13292
12-47-6.516,5817,13314
12-47-6.574,5856,13308
12-47-6.641,5941,13250
12-47-6.703,5975,13219
12-47-6.766,5969,13203
12-47-6.828,5894,13229
12-47-6.836,5869,13256
12-47-7.000,5893,13230
12-47-7.016,5957,13198
12-47-7.078,5954,13205
12-47-7.145,5944,13213
12-47-7.203,5937,13221
12-47-7.266,5954,13226
12-47-7.328,5951,13217
12-47-7.391,5927,13241
12-47-7.453,5922,13241
12-47-7.512,5908,13243
12-47-7.574,5902,13237
12-47-7.637,5903,13223
12-47-7.699,5913,13217
12-47-7.762,5927,13217
12-47-7.824,5935,13227
12-47-7.887,5909,13255
12-47-7.996,5893,13262
12-47-8.012,6012,13226
12-47-8.070,5904,13248
12-47-8.137,5735,13244
12-47-8.199,5295,13426
12-47-8.266,5262,13474
12-47-8.324,5274,13444
12-47-8.387,5514,13314
12-47-8.449,5811,13246
12-47-8.512,5850,13307
12-47-8.574,5846,13314
12-47-8.637,5892,13303
12-47-8.699,5945,13267
12-47-8.766,6003,13213
12-47-8.824,5985,13196
12-47-8.832,5923,13232
12-47-8.984,5937,13236
12-47-9.016,5957,13210
12-47-9.074,5983,13202
12-47-9.137,5957,13217
12-47-9.199,5938,13230
12-47-9.266,5959,13225
12-47-9.324,5968,13219
12-47-9.383,5952,13220
12-47-9.449,5952,13225
12-47-9.512,5957,13220
12-47-9.570,5961,13206
12-47-9.637,5958,13209
12-47-9.695,5953,13210
12-47-9.762,5948,13214
12-47-9.824,5949,13219
12-47-9.883,5937,13245
12-47-9.992,5901,13265
12-47-10.008,5939,13233
12-47-10.070,6067,13216
12-47-10.137,5847,13313
12-47-10.195,5300,13408
12-47-10.258,5048,13580
12-47-10.320,5092,13579
12-47-10.383,5127,13535
12-47-10.445,5325,13422
12-47-10.504,5626,13273
12-47-10.566,5854,13302
12-47-10.633,5881,13288
12-47-10.691,5917,13263
12-47-10.758,5964,13247
12-47-10.816,5987,13191
12-47-10.992,5904,13247
12-47-11.008,5982,13205
12-47-11.070,5977,13197
12-47-11.133,5972,13203
12-47-11.195,5969,13200
12-47-11.262,5984,13195
12-47-11.320,6011,13191
12-47-11.383,5980,13201
12-47-11.445,5954,13208
12-47-11.508,5946,13214
12-47-11.570,5931,13213
12-47-11.633,5932,13210
12-47-11.695,5943,13202
12-47-11.762,5943,13201
12-47-11.820,5939,13205
12-47-11.883,5910,13244
12-47-11.977,5866,13255
12-47-12.008,5946,13236
12-47-12.070,5994,13225
12-47-12.137,5879,13318
12-47-12.195,5549,13267
12-47-12.258,5257,13472
12-47-12.320,5332,13475
12-47-12.383,5603,13373
12-47-12.445,5861,13267
12-47-12.508,5833,13342
12-47-12.566,5835,13329
12-47-12.633,5896,13266
12-47-12.695,5962,13212
12-47-12.762,5976,13195
12-47-12.820,5935,13219
12-47-12.859,5874,13244
12-47-14.480,5920,13245
12-47-14.496,5968,13199
12-47-14.527,5963,13213
12-47-14.625,5930,13208
12-47-14.641,5919,13220
12-47-14.656,5984,13279
12-47-14.684,5150,13564
12-47-14.699,5850,13294
12-47-14.766,5896,13267
12-47-14.824,6038,13178
12-47-14.984,5859,13270
12-47-15.000,5929,13246
12-47-15.063,5934,13209
12-47-15.125,5902,13223
12-47-15.184,5915,13228
12-47-15.246,5910,13232
12-47-15.313,5892,13238
12-47-15.375,5876,13255
12-47-15.438,5889,13247
12-47-15.496,5900,13229
12-47-15.559,5910,13224
12-47-15.625,5912,13210
12-47-15.684,5920,13203
12-47-15.746,5938,13189
12-47-15.809,5936,13196
12-47-15.887,5919,13226
12-47-16.000,6022,13205
12-47-16.063,6032,13220
12-47-16.125,5807,13407
12-47-16.184,4980,13668
12-47-16.246,4887,13678
12-47-16.309,5105,13533
12-47-16.383,5386,13387
12-47-16.449,5716,13317
12-47-16.512,5828,13289
12-47-16.570,5838,13333
12-47-16.637,5903,13289
12-47-16.695,5943,13259
12-47-16.762,6026,13218
12-47-16.820,6000,13202
12-47-16.977,5892,13229
12-47-17.008,5965,13189
12-47-17.066,5958,13194
12-47-17.129,5916,13207
12-47-17.191,5913,13228
12-47-17.258,5930,13229
12-47-17.316,5954,13225
12-47-17.375,5948,13217
12-47-17.441,5945,13216
12-47-17.504,5935,13213
12-47-17.563,5927,13213
12-47-17.629,5934,13194
12-47-17.688,5939,13190
12-47-17.754,5953,13196
12-47-17.816,5967,13203
12-47-17.875,5946,13213
12-47-17.984,5932,13232
12-47-18.000,6035,13201
12-47-18.063,6002,13201
12-47-18.125,5266,13298
12-47-18.188,5042,13603
12-47-18.246,4947,13637
12-47-18.426,5000,13608
12-47-18.457,5148,13528
12-47-18.504,5237,13468
12-47-18.563,5517,13407
12-47-18.629,5872,13271
12-47-18.688,5887,13321
12-47-18.754,5905,13308
12-47-18.813,5951,13279
12-47-18.816,6003,13193
12-47-18.984,5933,13251
12-47-19.000,5881,13250
12-47-19.059,5985,13205
12-47-19.125,5985,13192
12-47-19.184,6012,13160
12-47-19.246,6026,13174
12-47-19.309,6060,13143
12-47-19.367,6058,13145
12-47-19.434,6078,13133
12-47-19.508,6058,13118
12-47-19.566,5972,13182
12-47-19.633,5958,13186
12-47-19.695,5954,13178
12-47-19.758,5949,13178
12-47-19.820,5936,13182
12-47-19.879,5936,13188
12-47-19.977,5959,13183
12-47-20.008,5988,13181
12-47-20.066,5924,13222
12-47-20.129,5947,13238
12-47-20.191,6049,13181
12-47-20.258,5957,13240
12-47-20.316,5704,13476
12-47-20.379,5069,13576
12-47-20.441,5089,13561
12-47-20.504,5343,13362
12-47-20.563,5886,13268
12-47-20.629,5921,13261
12-47-20.688,5954,13250
12-47-20.754,5979,13223
12-47-20.816,6029,13207
12-47-20.969,5900,13225
12-47-21.000,5921,13253
12-47-21.063,5953,13226
12-47-21.125,5952,13216
12-47-21.188,5913,13233
12-47-21.246,5927,13222
12-47-21.313,5944,13212
12-47-21.371,5946,13209
12-47-21.438,5935,13206
12-47-21.496,5930,13206
12-47-21.559,5921,13201
12-47-21.621,5917,13212
12-47-21.684,5924,13208
12-47-21.742,5930,13192
12-47-21.809,5944,13192
12-47-21.871,5955,13183
12-47-21.980,5962,13177
12-47-21.996,5972,13194
12-47-22.055,5931,13231
12-47-22.121,5927,13226
12-47-22.184,6013,13185
12-47-22.242,5955,13234
12-47-22.309,5832,13303
12-47-22.367,5229,13466
12-47-22.434,5145,13560
12-47-22.496,5217,13516
12-47-22.559,5481,13329
12-47-22.621,5834,13269
12-47-22.684,5911,13272
12-47-22.742,5926,13259
12-47-22.809,5954,13252
12-47-22.816,6005,13229
12-47-22.969,6056,13192
12-47-22.996,6013,13163
12-47-23.059,5935,13218
12-47-23.121,5937,13247
12-47-23.184,5967,13220
12-47-23.246,6008,13194
12-47-23.309,5978,13212
12-47-23.371,5940,13235
12-47-23.434,5946,13215
12-47-23.496,5975,13204
12-47-23.559,5996,13174
12-47-23.621,5992,13181
12-47-23.680,5998,13170
12-47-23.766,6004,13160
12-47-23.809,6010,13145
12-47-23.871,6014,13139
12-47-23.965,6032,13126
12-47-23.996,6050,13128
12-47-24.055,6044,13149
12-47-24.121,6008,13161
12-47-24.180,6072,13124
12-47-24.242,6094,13120
12-47-24.305,5901,13218
12-47-24.367,5132,13520
12-47-24.430,5105,13567
12-47-24.492,5277,13508
