Time,I,Q
12-36-59.891,6965,12917
12-36-59.957,6965,12924
12-37-0.016,6986,12919
12-37-0.078,7029,12898
12-37-0.145,7052,12866
12-37-0.203,7036,12865
12-37-0.266,6980,12912
12-37-0.328,6991,12915
12-37-0.391,6998,12922
12-37-0.453,7003,12932
12-37-0.516,7011,12939
12-37-0.574,7045,12930
12-37-0.641,7017,12931
12-37-0.703,7008,12948
12-37-0.770,7049,12919
12-37-0.859,7082,12879
12-37-0.891,7089,12864
12-37-0.953,7097,12852
12-37-1.016,7106,12853
12-37-1.078,7036,12910
12-37-1.141,7013,12921
12-37-1.203,6987,12891
12-37-1.266,7053,12878
12-37-1.328,7006,12908
12-37-1.391,6981,12926
12-37-1.453,7134,12835
12-37-1.516,7019,12896
12-37-1.574,7006,12906
12-37-1.641,6955,12939
12-37-1.703,6954,12915
12-37-1.715,6945,12931
12-37-1.887,6943,12930
12-37-1.953,6995,12916
12-37-2.016,7029,12888
12-37-2.074,6991,12893
12-37-2.137,6926,12941
12-37-2.199,6960,12961
12-37-2.266,6983,12958
12-37-2.328,6979,12947
12-37-2.387,6984,12938
12-37-2.453,7014,12919
12-37-2.512,7005,12941
12-37-2.574,6949,12971
12-37-2.641,6988,12959
12-37-2.703,7045,12901
12-37-2.766,7055,12882
12-37-2.887,7067,12865
12-37-2.953,7057,12880
12-37-3.016,7027,12926
12-37-3.078,6989,12943
12-37-3.141,6983,12901
12-37-3.203,7022,12913
12-37-3.266,7007,12907
12-37-3.328,7005,12907
12-37-3.391,7000,12947
12-37-3.457,7011,12937
12-37-3.516,6983,12905
12-37-3.574,6930,12951
12-37-3.641,6957,12916
12-37-3.703,6933,12945
12-37-3.719,6923,12953
12-37-3.859,6922,12959
12-37-3.891,6940,12949
12-37-3.941,6977,12918
12-37-4.016,7006,12908
12-37-4.063,6996,12906
12-37-4.129,6937,12937
12-37-4.191,6950,12967
12-37-4.258,6943,12966
12-37-4.320,6927,12989
12-37-4.379,6946,12983
12-37-4.441,6981,12966
12-37-4.504,6960,12985
12-37-4.566,6933,12982
12-37-4.633,7004,12924
12-37-4.691,7060,12884
12-37-4.754,7097,12871
12-37-4.863,7112,12851
12-37-4.895,7114,12853
12-37-4.945,7076,12879
12-37-5.004,7072,12883
12-37-5.066,7043,12925
12-37-5.129,6971,12957
12-37-5.191,6953,12957
12-37-5.258,7010,12954
12-37-5.320,7004,12928
12-37-5.383,7055,12902
12-37-5.449,7012,12912
12-37-5.508,7010,12886
12-37-5.570,6932,12917
12-37-5.633,6958,12945
12-37-5.695,6950,12926
12-37-5.707,6938,12942
12-37-7.355,6940,12941
12-37-7.367,6946,12935
12-37-7.387,6968,12929
12-37-7.496,6996,12928
12-37-7.508,7030,12884
12-37-7.527,7142,12816
12-37-7.559,7052,12934
12-37-7.625,7018,12876
12-37-7.699,6950,12927
12-37-7.703,6991,12908
12-37-7.883,6962,12915
12-37-7.949,6972,12916
12-37-8.008,6976,12916
12-37-8.070,6998,12900
12-37-8.137,7032,12876
12-37-8.195,7033,12897
12-37-8.262,6908,12949
12-37-8.320,6908,12970
12-37-8.383,6854,12994
12-37-8.449,6864,13003
12-37-8.508,6898,12986
12-37-8.570,6929,12980
12-37-8.633,6916,12992
12-37-8.695,6874,12989
12-37-8.762,6944,12929
12-37-8.852,7031,12884
12-37-9.012,7019,12879
12-37-9.070,6971,12904
12-37-9.133,7000,12909
12-37-9.191,7025,12898
12-37-9.258,7088,12849
12-37-9.320,7072,12870
12-37-9.379,7058,12868
12-37-9.445,7166,12819
12-37-9.504,7050,12869
12-37-9.566,7063,12860
12-37-9.629,7012,12872
12-37-9.691,7020,12893
12-37-9.703,7039,12859
12-37-9.848,6993,12891
12-37-9.879,6985,12903
12-37-9.941,7004,12904
12-37-10.004,7006,12905
12-37-10.063,7015,12894
12-37-10.129,7052,12873
12-37-10.191,7035,12898
12-37-10.375,6936,12964
12-37-10.441,6926,12980
12-37-10.504,7022,12929
12-37-10.563,7032,12916
12-37-10.629,7003,12929
12-37-10.691,7018,12901
12-37-10.754,7084,12850
12-37-10.848,7137,12822
12-37-10.875,7133,12831
12-37-10.941,7107,12839
12-37-11.000,7075,12866
12-37-11.063,7029,12880
12-37-11.129,7022,12893
12-37-11.188,7037,12882
12-37-11.246,7092,12856
12-37-11.313,7033,12903
12-37-11.375,7040,12890
12-37-11.438,7044,12897
12-37-11.496,7020,12890
12-37-11.559,6991,12903
12-37-11.617,6938,12916
12-37-11.688,6977,12906
12-37-11.691,6949,12914
12-37-11.840,6956,12917
12-37-11.871,6985,12913
12-37-11.938,7004,12902
12-37-11.996,7025,12890
12-37-12.059,7037,12875
12-37-12.121,7038,12881
12-37-12.184,6997,12909
12-37-12.242,6935,12953
12-37-12.309,6909,12975
12-37-12.367,6889,12985
12-37-12.434,6862,12997
12-37-12.492,7006,12938
12-37-12.555,7026,12904
12-37-12.617,7017,12920
12-37-12.680,7060,12885
12-37-12.742,7096,12852
12-37-12.852,7107,12838
12-37-12.867,7110,12838
12-37-12.934,7095,12854
12-37-12.992,7058,12865
12-37-13.055,6998,12918
12-37-13.117,6995,12909
12-37-13.180,6939,12950
12-37-13.242,7003,12899
12-37-13.305,7008,12913
12-37-13.367,7093,12854
12-37-13.434,6933,12949
12-37-13.492,6945,12939
12-37-13.551,7033,12874
12-37-13.617,6963,12923
12-37-13.680,6941,12926
12-37-13.688,6981,12914
12-37-13.848,6955,12925
12-37-13.863,6952,12929
12-37-13.930,6955,12929
12-37-13.992,6976,12919
12-37-14.055,6995,12903
12-37-14.117,6991,12905
12-37-14.180,6980,12924
12-37-14.238,6940,12955
12-37-14.305,6866,13010
12-37-14.469,6825,13031
12-37-14.492,6954,12962
12-37-14.551,7012,12935
12-37-14.617,6961,12953
12-37-14.680,6999,12943
12-37-14.738,7072,12879
12-37-14.848,7099,12854
12-37-14.863,7096,12856
12-37-14.930,7101,12851
12-37-14.988,7086,12867
12-37-15.047,7077,12873
12-37-15.113,7022,12919
12-37-15.176,6993,12925
12-37-15.234,6986,12918
12-37-15.301,7028,12888
12-37-15.359,6999,12915
12-37-15.426,6980,12924
12-37-15.488,6962,12944
12-37-15.551,6987,12923
12-37-15.613,6970,12921
12-37-15.676,6940,12940
12-37-15.719,6956,12933
12-37-15.832,6926,12950
12-37-15.863,6926,12949
12-37-15.930,6933,12947
12-37-15.992,6942,12946
12-37-16.051,6953,12939
12-37-16.117,6970,12926
12-37-16.176,6941,12935
12-37-16.238,6897,12974
12-37-16.305,6903,12972
12-37-16.367,6832,13012
12-37-16.430,6822,13032
12-37-16.488,6848,13009
12-37-16.551,6960,12938
12-37-16.617,6978,12938
12-37-16.680,6987,12939
12-37-16.738,7025,12915
12-37-16.863,7089,12860
12-37-16.930,7094,12857
12-37-16.992,7090,12855
12-37-17.051,7071,12873
12-37-17.207,7059,12885
12-37-17.211,7000,12923
12-37-17.238,7012,12925
12-37-17.301,6952,12949
12-37-17.363,6971,12937
12-37-17.426,6977,12940
12-37-17.488,6950,12944
12-37-17.547,6905,12984
12-37-17.613,6914,12974
12-37-17.672,6928,12955
12-37-17.832,6956,12936
12-37-17.859,6930,12952
12-37-17.926,6939,12946
12-37-17.984,6941,12947
12-37-18.047,6945,12947
12-37-18.109,6951,12942
12-37-18.172,6942,12952
12-37-18.230,6915,12977
12-37-18.297,6927,12972
12-37-18.359,6905,12985
12-37-18.543,6913,12962
12-37-18.609,6929,12957
12-37-18.672,6934,12957
12-37-18.730,6917,12963
12-37-18.840,6932,12956
12-37-18.855,6997,12912
12-37-18.922,7008,12898
12-37-18.984,6998,12895
12-37-19.043,7011,12893
12-37-19.109,7031,12872
12-37-19.168,7009,12905
12-37-19.230,6967,12907
12-37-19.293,6948,12930
12-37-19.355,6961,12963
12-37-19.414,6935,12966
12-37-19.480,6969,12940
12-37-19.539,6999,12917
12-37-19.602,6990,12898
12-37-19.680,6959,12931
12-37-19.688,6967,12927
12-37-19.906,6983,12913
12-37-19.930,6990,12914
12-37-19.992,6987,12913
12-37-20.051,6987,12908
12-37-20.117,6985,12908
12-37-20.164,6971,12917
12-37-20.223,6969,12937
12-37-20.305,6973,12949
12-37-20.363,6948,12952
12-37-20.426,6923,12968
12-37-20.488,6910,12981
12-37-20.547,6868,12993
12-37-20.613,6973,12923
12-37-20.672,7000,12915
12-37-20.734,6997,12918
12-37-20.828,7019,12896
12-37-20.859,7084,12868
12-37-20.922,7115,12841
12-37-20.984,7133,12824
12-37-21.047,7153,12816
12-37-21.113,7136,12823
12-37-21.168,7117,12843
12-37-21.230,7055,12895
12-37-21.297,6977,12925
12-37-21.355,6988,12924
12-37-21.414,6942,12952
12-37-21.480,6978,12956
12-37-21.543,7004,12932
12-37-21.609,7047,12874
12-37-21.672,7007,12892
12-37-23.328,6941,12937
12-37-23.336,6960,12925
12-37-23.355,6928,12950
12-37-23.387,6900,13009
12-37-23.469,6921,12979
12-37-23.484,6974,12951
12-37-23.516,7109,12856
12-37-23.547,6933,12955
12-37-23.609,6925,12979
12-37-23.672,6886,12990
12-37-23.828,6891,12976
12-37-23.863,6921,12957
12-37-23.922,6883,12969
12-37-23.984,6885,12973
12-37-24.043,6897,12970
12-37-24.109,6911,12964
12-37-24.168,6919,12958
12-37-24.230,6959,12932
12-37-24.293,6996,12919
12-37-24.355,6929,12940
12-37-24.414,6863,12977
12-37-24.480,6839,13006
12-37-24.543,6892,12993
12-37-24.605,6933,12962
12-37-24.668,6951,12932
12-37-24.730,7010,12889
12-37-24.824,7047,12885
12-37-24.855,7071,12865
12-37-24.922,7103,12839
12-37-24.980,7133,12821
12-37-25.043,7125,12821
12-37-25.105,7090,12836
12-37-25.168,7007,12881
12-37-25.230,6956,12915
12-37-25.293,6971,12903
12-37-25.355,6969,12888
12-37-25.414,7019,12889
12-37-25.480,6956,12901
12-37-25.543,7027,12828
12-37-25.605,7022,12888
12-37-25.668,6994,12898
12-37-25.824,6915,12942
12-37-25.855,6963,12905
12-37-25.902,6921,12925
12-37-25.969,6933,12919
12-37-26.027,6949,12915
12-37-26.094,6959,12910
12-37-26.152,6974,12912
12-37-26.215,7001,12890
12-37-26.281,6968,12934
12-37-26.344,6958,12944
12-37-26.402,6933,12955
12-37-26.469,6977,12978
12-37-26.527,7020,12924
12-37-26.594,7077,12888
12-37-26.734,7061,12882
12-37-26.824,7087,12860
12-37-26.840,7113,12843
12-37-26.902,7125,12828
12-37-26.969,7133,12825
12-37-27.027,7105,12839
12-37-27.090,7080,12847
12-37-27.152,7052,12864
12-37-27.215,7027,12871
12-37-27.281,7012,12886
12-37-27.340,6994,12873
12-37-27.402,7006,12888
12-37-27.465,7043,12841
12-37-27.527,7084,12903
12-37-27.590,7047,12864
12-37-27.664,7019,12890
12-37-27.668,6948,12921
12-37-27.824,6991,12895
12-37-27.840,6960,12903
12-37-27.902,6948,12920
12-37-27.965,6975,12914
12-37-28.027,7006,12904
12-37-28.090,7020,12887
12-37-28.152,7022,12867
12-37-28.211,7007,12898
12-37-28.277,6977,12921
12-37-28.336,7006,12910
12-37-28.398,6968,12951
12-37-28.465,6975,12953
12-37-28.527,7005,12940
12-37-28.590,6995,12934
12-37-28.652,6959,12967
12-37-28.711,7004,12935
12-37-28.824,7031,12898
12-37-28.840,7035,12889
12-37-28.898,7060,12870
12-37-28.965,7051,12879
12-37-29.023,7038,12897
12-37-29.090,7065,12895
12-37-29.148,6997,12876
12-37-29.211,7044,12861
12-37-29.273,7007,12885
12-37-29.457,6984,12898
12-37-29.473,6969,12898
12-37-29.535,6963,12916
12-37-29.586,6949,12938
12-37-29.664,6915,12946
12-37-29.672,6960,12917
12-37-29.824,6918,12931
12-37-29.840,6932,12916
12-37-29.898,6941,12915
12-37-29.965,6944,12917
12-37-30.023,6940,12918
12-37-30.090,6933,12933
12-37-30.152,6958,12936
12-37-30.211,6944,12942
12-37-30.273,6919,12969
12-37-30.336,6853,13026
12-37-30.398,6831,13007
12-37-30.461,6893,12985
12-37-30.520,6910,12972
12-37-30.586,6927,12963
12-37-30.648,6915,12970
12-37-30.723,6980,12941
12-37-30.832,7014,12905
12-37-30.895,7020,12894
12-37-30.957,7019,12892
12-37-31.031,7019,12902
12-37-31.098,6990,12910
12-37-31.145,6968,12925
12-37-31.219,6948,12903
12-37-31.285,6890,12935
12-37-31.344,6909,12944
12-37-31.406,6965,12918
12-37-31.469,6913,12946
12-37-31.531,6915,12972
12-37-31.594,6906,12968
12-37-31.656,6898,12981
12-37-31.660,6893,12972
12-37-31.840,6899,12955
12-37-31.902,6908,12948
12-37-31.969,6907,12947
12-37-32.031,6894,12953
12-37-32.094,6884,12956
12-37-32.156,6890,12969
12-37-32.215,6889,12975
12-37-32.281,6854,12977
12-37-32.344,6813,13014
12-37-32.402,6784,13035
12-37-32.465,6864,12999
12-37-32.527,6882,12999
12-37-32.594,6914,12984
12-37-32.652,6883,13000
12-37-32.715,6925,12986
12-37-32.840,7019,12909
12-37-32.902,7044,12881
12-37-32.969,7048,12872
12-37-33.027,7038,12887
12-37-33.094,7026,12908
12-37-33.152,6977,12940
12-37-33.211,6923,12937
12-37-33.277,6970,12922
12-37-33.340,6912,12972
12-37-33.398,6869,12995
12-37-33.547,6869,12979
12-37-33.590,6896,12964
12-37-33.652,6903,12957
12-37-33.656,6863,12969
12-37-33.809,6867,12972
12-37-33.840,6895,12958
12-37-33.898,6903,12960
12-37-33.965,6902,12959
12-37-34.027,6904,12959
12-37-34.090,6910,12967
12-37-34.152,6884,12984
12-37-34.211,6835,13012
12-37-34.277,6837,13007
12-37-34.336,6813,13023
12-37-34.398,6861,13016
12-37-34.465,6879,12990
12-37-34.523,6916,12972
12-37-34.590,6895,12977
12-37-34.648,6929,12951
12-37-34.711,6972,12922
12-37-34.805,6996,12907
12-37-34.832,6991,12909
12-37-34.895,6990,12910
12-37-34.961,6996,12911
12-37-35.020,6989,12910
12-37-35.078,6972,12938
12-37-35.145,6963,12946
12-37-35.207,6904,13020
12-37-35.273,6844,13013
12-37-35.336,6869,12995
12-37-35.395,6900,12967
12-37-35.457,6883,13003
12-37-35.520,6876,12998
12-37-35.578,6917,12976
12-37-35.645,6949,12955
12-37-35.801,6923,12947
12-37-35.832,6918,12951
12-37-35.895,6925,12936
12-37-35.957,6934,12930
12-37-36.020,6915,12947
12-37-36.078,6890,12976
12-37-36.145,6904,12975
12-37-36.207,6879,12989
12-37-36.270,6905,12975
12-37-36.332,6888,13006
12-37-36.395,6923,12984
12-37-36.457,6916,12998
12-37-36.520,6946,12973
12-37-36.578,6941,12970
12-37-36.641,6936,12956
12-37-36.703,6960,12949
12-37-36.801,6985,12935
12-37-36.832,6986,12925
12-37-36.891,7005,12915
12-37-36.953,7035,12895
12-37-37.016,7012,12907
12-37-37.078,6969,12939
12-37-37.141,6944,12962
12-37-37.199,6896,12989
12-37-37.266,6928,12974
12-37-37.328,6883,12989
12-37-37.391,6883,12993
12-37-37.453,6911,12995
12-37-37.512,6878,13011
12-37-37.574,6876,12999
12-37-37.641,6918,12979
12-37-39.301,6896,12973
12-37-39.309,6899,12975
12-37-39.332,6907,12985
12-37-39.441,6928,12967
12-37-39.449,6922,12975
12-37-39.473,7029,12886
12-37-39.504,6913,13002
12-37-39.566,6936,12971
12-37-39.648,6915,12982
12-37-39.656,6913,12985
12-37-39.801,6891,12982
12-37-39.832,6873,12997
12-37-39.891,6880,12997
12-37-39.957,6890,12993
12-37-40.020,6902,12983
12-37-40.078,6904,12980
12-37-40.145,6900,12985
12-37-40.207,6897,12991
12-37-40.270,6836,13031
12-37-40.332,6834,13005
12-37-40.391,6853,13009
12-37-40.457,6849,13003
12-37-40.516,6894,13005
12-37-40.578,6940,12979
12-37-40.641,6939,12961
12-37-40.703,6903,12987
12-37-40.801,6935,12963
12-37-40.832,6971,12934
12-37-40.879,7002,12913
12-37-40.941,7012,12896
12-37-41.016,7027,12891
12-37-41.078,7019,12903
12-37-41.141,7009,12909
12-37-41.203,7001,12916
12-37-41.266,6945,12960
12-37-41.328,6922,12971
12-37-41.391,6904,12965
12-37-41.453,6914,12938
12-37-41.516,6919,12933
12-37-41.574,6977,12934
12-37-41.734,6976,12924
12-37-41.828,6925,12944
12-37-41.887,6918,12945
12-37-41.953,6913,12942
12-37-42.016,6906,12943
12-37-42.074,6866,12967
12-37-42.141,6855,12987
12-37-42.203,6887,12977
12-37-42.266,6900,12976
12-37-42.313,6902,12985
12-37-42.375,6859,13001
12-37-42.441,6893,12998
12-37-42.500,6871,13005
12-37-42.563,6901,12997
12-37-42.625,6909,12983
12-37-42.688,6901,12982
12-37-42.801,6918,12991
12-37-42.816,6939,12967
12-37-42.875,6950,12946
12-37-42.938,6961,12940
12-37-43.000,6956,12925
12-37-43.063,6975,12940
12-37-43.125,6893,12970
12-37-43.199,6939,12932
12-37-43.266,6905,12916
12-37-43.328,6957,12903
12-37-43.375,6975,12901
12-37-43.438,7076,12858
12-37-43.512,6946,12924
12-37-43.574,6948,12932
12-37-43.637,6887,12969
12-37-43.648,6854,12968
12-37-43.793,6898,12942
12-37-43.824,6879,12947
12-37-43.871,6891,12940
12-37-43.938,6896,12953
12-37-44.000,6910,12955
12-37-44.059,6936,12950
12-37-44.121,6947,12929
12-37-44.184,6856,12982
12-37-44.262,6877,12994
12-37-44.316,6878,12998
12-37-44.383,6843,13017
12-37-44.449,6866,13006
12-37-44.512,6913,12981
12-37-44.559,6921,12983
12-37-44.637,6933,12978
12-37-44.699,6995,12926
12-37-44.793,7000,12898
12-37-44.809,7013,12902
12-37-44.887,7010,12891
12-37-44.934,7002,12905
12-37-45.012,6982,12925
12-37-45.070,6984,12924
12-37-45.137,6896,12960
12-37-45.199,6910,12926
12-37-45.246,6887,12983
12-37-45.309,6942,12956
12-37-45.371,7011,12911
12-37-45.438,6993,12901
12-37-45.500,6983,12903
12-37-45.563,6938,12913
12-37-45.625,6906,12945
12-37-45.707,6920,12938
12-37-45.797,6928,12941
12-37-45.813,6915,12947
12-37-45.871,6919,12945
12-37-45.938,6907,12951
12-37-46.000,6885,12961
12-37-46.059,6871,12981
12-37-46.121,6870,13000
12-37-46.184,6864,13000
12-37-46.246,6836,13019
12-37-46.313,6830,13027
12-37-46.371,6839,13017
12-37-46.438,6893,12994
12-37-46.496,6901,12989
12-37-46.559,6908,12982
12-37-46.625,6913,12977
12-37-46.688,6946,12965
12-37-46.797,6960,12941
12-37-46.813,6980,12928
12-37-46.871,6993,12920
12-37-46.938,6976,12925
12-37-47.000,6948,12941
12-37-47.176,6915,12994
12-37-47.184,6895,12963
12-37-47.199,6933,12963
12-37-47.246,6898,12963
12-37-47.313,6944,12936
12-37-47.375,6905,13057
12-37-47.438,6894,13020
12-37-47.500,6947,12965
12-37-47.559,6874,12989
12-37-47.625,6856,13021
12-37-47.633,6885,12980
12-37-47.797,6872,12984
12-37-47.813,6860,12996
12-37-47.871,6867,13002
12-37-47.938,6879,13002
12-37-48.000,6930,12959
12-37-48.059,6991,12924
12-37-48.125,6919,12955
12-37-48.184,6944,12973
12-37-48.246,6919,12979
12-37-48.313,6882,13012
12-37-48.371,6906,13006
12-37-48.438,6904,13001
12-37-48.496,6880,13031
12-37-48.559,6841,13030
12-37-48.625,6905,12956
12-37-48.684,6951,12944
12-37-48.813,7000,12914
12-37-48.871,7005,12908
12-37-48.938,6979,12923
12-37-48.996,6950,12950
12-37-49.059,6937,12966
12-37-49.125,6913,12980
12-37-49.184,6941,12977
12-37-49.246,6877,12972
12-37-49.309,6939,12928
12-37-49.371,6981,12973
12-37-49.434,6942,12962
12-37-49.496,6942,12955
12-37-49.559,6903,12960
12-37-49.621,6912,12970
12-37-49.629,6906,12963
12-37-49.789,6888,12982
12-37-49.809,6887,12986
12-37-49.867,6889,12983
12-37-49.934,6898,12975
12-37-49.992,6899,12971
12-37-50.055,6891,12967
12-37-50.121,6890,12966
12-37-50.184,6866,12975
12-37-50.242,6855,12978
12-37-50.309,6858,12987
12-37-50.367,6847,12978
12-37-50.434,6816,13026
12-37-50.496,6862,13017
12-37-50.559,6861,12998
12-37-50.621,6812,13029
12-37-50.684,6780,13030
12-37-50.777,6844,12993
12-37-50.809,6902,12955
12-37-50.871,6943,12925
12-37-50.934,6964,12930
12-37-50.996,6966,12928
12-37-51.055,6976,12921
12-37-51.121,6934,12951
12-37-51.184,6934,12954
12-37-51.242,6895,13007
12-37-51.309,6850,12986
12-37-51.371,6834,13001
12-37-51.434,6875,12972
12-37-51.496,6972,12910
12-37-51.559,6956,12915
12-37-51.621,6944,12913
12-37-51.625,6892,12943
12-37-51.777,6893,12967
12-37-51.809,6887,12971
12-37-51.871,6890,12969
12-37-51.934,6903,12953
12-37-51.996,6905,12950
12-37-52.055,6888,12969
12-37-52.121,6881,12985
12-37-52.184,6882,12988
12-37-52.242,6851,12997
12-37-52.309,6855,12990
12-37-52.367,6853,13022
12-37-52.434,6862,13018
12-37-52.496,6890,13012
12-37-52.555,6943,12987
12-37-52.621,6939,12967
12-37-52.680,6934,12967
12-37-52.777,6985,12936
12-37-52.809,6984,12918
12-37-52.867,7008,12901
12-37-52.930,7019,12893
12-37-52.992,7008,12903
12-37-53.051,6983,12912
12-37-53.117,6991,12921
12-37-53.176,6947,12951
12-37-53.238,6954,12949
12-37-53.305,6854,13005
12-37-53.367,6860,12998
12-37-53.430,6883,12979
12-37-53.488,6859,12973
12-37-53.551,6888,12983
12-37-53.617,6883,12971
12-37-53.625,6871,12975
12-37-55.266,6890,12960
12-37-55.281,6891,12960
12-37-55.313,6904,12951
12-37-55.422,6915,12996
12-37-55.430,6923,12961
12-37-55.453,6887,12974
12-37-55.484,6794,13029
12-37-55.543,6832,13006
12-37-55.609,6870,12989
12-37-55.617,6950,12915
12-37-55.777,6952,12919
12-37-55.793,6921,12925
12-37-55.855,6905,12934
12-37-55.922,6907,12935
12-37-55.984,6916,12923
12-37-56.043,6921,12924
12-37-56.109,6925,12923
12-37-56.172,6923,12937
12-37-56.230,6902,12958
12-37-56.297,6908,12968
12-37-56.359,6886,12982
12-37-56.422,6915,12955
12-37-56.480,6915,12946
12-37-56.543,6901,12952
12-37-56.621,6909,12971
12-37-56.668,6898,12988
12-37-56.781,6909,12965
12-37-56.797,6879,12983
12-37-56.855,6876,12986
12-37-56.922,6923,12937
12-37-56.980,6960,12924
12-37-57.043,6982,12905
12-37-57.105,6992,12895
12-37-57.168,7002,12886
12-37-57.230,6996,12892
12-37-57.293,6970,12923
12-37-57.355,6946,12930
12-37-57.422,6885,12974
12-37-57.480,6911,12941
12-37-57.543,6934,12931
12-37-57.609,6912,12963
12-37-57.777,6906,12943
12-37-57.793,6899,12938
12-37-57.855,6887,12946
12-37-57.914,6890,12942
12-37-57.980,6886,12938
12-37-58.043,6897,12935
12-37-58.105,6910,12934
12-37-58.168,6912,12942
12-37-58.227,6938,12946
12-37-58.293,6954,12936
12-37-58.352,6923,12965
12-37-58.414,6854,12985
12-37-58.477,6824,13020
12-37-58.539,6857,12973
12-37-58.605,6894,12970
12-37-58.664,6927,12957
12-37-58.777,6919,12945
12-37-58.793,6908,12962
12-37-58.852,6940,12945
12-37-58.910,6962,12924
12-37-58.977,6970,12906
12-37-59.039,6972,12903
12-37-59.105,6971,12898
12-37-59.164,6947,12921
12-37-59.223,6920,12922
12-37-59.289,6854,12957
12-37-59.348,6938,12913
12-37-59.410,6923,12929
12-37-59.473,6967,12913
12-37-59.535,7061,12894
12-37-59.617,6965,12960
12-37-59.770,6993,12891
12-37-59.801,6907,12933
12-37-59.848,6953,12898
12-37-59.926,6945,12902
12-37-59.973,6925,12916
12-38-0.035,6926,12922
12-38-0.098,6939,12926
12-38-0.176,6958,12918
12-38-0.219,6997,12886
12-38-0.297,6967,12886
12-38-0.359,6930,12939
12-38-0.426,6953,12941
12-38-0.488,6918,12968
12-38-0.535,6886,12992
12-38-0.613,6905,12951
12-38-0.672,6944,12951
12-38-0.770,6918,12941
12-38-0.801,6951,12947
12-38-0.844,6972,12913
12-38-0.922,6990,12909
12-38-0.984,6991,12897
12-38-1.047,6985,12904
12-38-1.113,6998,12899
12-38-1.172,6990,12910
12-38-1.230,7005,12908
12-38-1.297,6996,12926
12-38-1.359,6917,12943
12-38-1.422,6954,12918
12-38-1.484,6948,12940
12-38-1.543,6922,12933
12-38-1.609,6924,12911
12-38-1.766,6884,12954
12-38-1.793,6869,12979
12-38-1.855,6865,12972
12-38-1.922,6887,12948
12-38-1.980,6905,12928
12-38-2.039,6919,12917
12-38-2.191,6924,12914
12-38-2.227,6915,12931
12-38-2.289,6916,12943
12-38-2.352,6824,12983
12-38-2.414,6785,13013
12-38-2.480,6790,13029
12-38-2.539,6794,13021
12-38-2.605,6882,12987
12-38-2.668,6898,12971
12-38-2.762,6895,12977
12-38-2.793,6895,12976
12-38-2.852,6921,12958
12-38-2.914,6951,12937
12-38-2.977,6967,12921
12-38-3.039,6960,12920
12-38-3.102,6959,12920
12-38-3.164,6962,12921
12-38-3.227,6945,12945
12-38-3.289,6947,12940
12-38-3.352,6972,12938
12-38-3.414,6895,12963
12-38-3.477,6872,12958
12-38-3.539,6858,12951
12-38-3.602,6919,12940
12-38-3.789,6885,12971
12-38-3.852,6897,12950
12-38-3.910,6895,12951
12-38-3.977,6899,12947
12-38-4.039,6906,12940
12-38-4.105,6909,12943
12-38-4.168,6900,12961
12-38-4.227,6884,12975
12-38-4.293,6901,12978
12-38-4.355,6832,13004
12-38-4.414,6831,13013
12-38-4.465,6827,13008
12-38-4.527,6823,13024
12-38-4.594,6857,12983
12-38-4.652,6897,12961
12-38-4.762,6917,12944
12-38-4.828,6923,12938
12-38-4.840,6958,12920
12-38-4.902,6971,12921
12-38-4.965,6986,12901
12-38-5.023,6995,12883
12-38-5.105,6991,12889
12-38-5.168,7010,12879
12-38-5.227,6974,12895
12-38-5.289,6952,12922
12-38-5.352,6959,12942
12-38-5.414,6870,12961
12-38-5.480,6925,12963
12-38-5.539,6951,12950
12-38-5.605,6949,12942
12-38-5.613,6928,12917
12-38-5.758,6903,12925
12-38-5.789,6901,12935
12-38-5.852,6915,12930
12-38-5.914,6913,12928
12-38-5.977,6911,12928
12-38-6.039,6920,12918
12-38-6.090,6922,12933
12-38-6.164,6924,12941
12-38-6.301,6974,12921
12-38-6.305,6911,12974
12-38-6.352,6842,12998
12-38-6.398,6807,13012
12-38-6.465,6813,13027
12-38-6.523,6913,12976
12-38-6.590,6939,12944
12-38-6.648,6945,12931
12-38-6.762,6934,12939
12-38-6.777,6950,12919
12-38-6.840,6986,12893
12-38-6.902,7007,12878
12-38-6.965,7012,12876
12-38-7.027,7016,12878
12-38-7.090,6992,12890
12-38-7.152,6991,12902
12-38-7.215,6958,12918
12-38-7.277,6948,12934
12-38-7.340,6947,12953
12-38-7.398,6901,12965
12-38-7.465,6911,12968
12-38-7.539,6930,12942
12-38-7.590,6943,12938
12-38-7.766,6836,12986
12-38-7.777,6863,12966
12-38-7.840,6877,12953
12-38-7.902,6879,12952
12-38-7.965,6882,12954
12-38-8.027,6883,12947
12-38-8.090,6879,12942
12-38-8.152,6880,12941
12-38-8.215,6876,12958
12-38-8.277,6895,12955
12-38-8.340,6881,12983
12-38-8.398,6835,12996
12-38-8.465,6813,13008
12-38-8.527,6847,13007
12-38-8.590,6859,12992
12-38-8.652,6870,12980
12-38-8.742,6857,12969
12-38-8.777,6865,12969
12-38-8.840,6919,12935
12-38-8.902,6949,12914
12-38-8.965,6972,12899
12-38-9.023,6985,12893
12-38-9.090,6987,12894
12-38-9.152,7007,12887
12-38-9.215,6979,12903
12-38-9.277,6965,12928
12-38-9.340,6945,12944
12-38-9.398,6906,12977
12-38-9.465,6924,12960
12-38-9.523,6939,12928
12-38-9.586,6940,12937
12-38-9.594,6884,12979
12-38-11.242,6855,12965
