Time,I,Q
10-39-47.496,2939,14321
10-39-47.559,2957,14317
10-39-47.621,2977,14303
10-39-47.684,3024,14289
10-39-47.746,3090,14262
10-39-47.809,3123,14242
10-39-47.902,3132,14239
10-39-47.934,3128,14239
10-39-47.992,3119,14240
10-39-48.160,3102,14253
10-39-48.180,3082,14262
10-39-48.242,3079,14270
10-39-48.309,3059,14274
10-39-48.367,3034,14286
10-39-48.434,3024,14288
10-39-48.496,3005,14291
10-39-48.559,2989,14289
10-39-48.621,3008,14282
10-39-48.680,3027,14273
10-39-48.742,3057,14274
10-39-48.754,3058,14285
10-39-48.914,3050,14281
10-39-48.934,3076,14272
10-39-48.992,3080,14271
10-39-49.055,3063,14280
10-39-49.121,3059,14283
10-39-49.180,3022,14290
10-39-49.238,2985,14309
10-39-49.305,2979,14312
10-39-49.367,2975,14311
10-39-49.430,2970,14307
10-39-49.492,2961,14308
10-39-49.555,2950,14308
10-39-49.617,2960,14298
10-39-49.680,2989,14285
10-39-49.742,3048,14270
10-39-49.809,3100,14242
10-39-49.902,3118,14237
10-39-49.938,3119,14234
10-39-49.996,3101,14241
10-39-50.055,3088,14250
10-39-50.121,3077,14261
10-39-50.184,3051,14278
10-39-50.242,3020,14293
10-39-50.309,3005,14299
10-39-50.367,3013,14295
10-39-50.434,3016,14294
10-39-50.492,3019,14289
10-39-50.551,3019,14284
10-39-50.617,3026,14278
10-39-50.680,3010,14278
10-39-50.742,3011,14281
10-39-50.754,3025,14279
10-39-50.898,3054,14277
10-39-50.930,3071,14278
10-39-50.992,3072,14278
10-39-51.055,3071,14275
10-39-51.117,3080,14269
10-39-51.180,3091,14267
10-39-51.242,3101,14263
10-39-51.305,3076,14270
10-39-51.367,3046,14278
10-39-51.434,3026,14283
10-39-51.496,3011,14284
10-39-51.555,2978,14293
10-39-51.621,2951,14302
10-39-51.680,2963,14300
10-39-51.742,2941,14314
10-39-51.809,2931,14320
10-39-51.898,2986,14311
10-39-51.934,3057,14274
10-39-51.992,3094,14250
10-39-52.055,3114,14240
10-39-52.234,3130,14229
10-39-52.262,3140,14234
10-39-52.309,3122,14244
10-39-52.367,3103,14252
10-39-52.434,3084,14268
10-39-52.496,3055,14281
10-39-52.555,3030,14287
10-39-52.617,3029,14284
10-39-52.680,3044,14275
10-39-52.742,3022,14275
10-39-52.754,3009,14274
10-39-52.898,3041,14273
10-39-52.934,3055,14273
10-39-52.992,3068,14280
10-39-53.055,3079,14272
10-39-53.121,3089,14268
10-39-53.180,3074,14272
10-39-53.242,3074,14271
10-39-53.305,3076,14270
10-39-53.367,3049,14281
10-39-53.434,3018,14295
10-39-53.496,3009,14298
10-39-53.551,3003,14297
10-39-53.617,3014,14288
10-39-53.680,2999,14284
10-39-53.738,2970,14292
10-39-53.805,2973,14289
10-39-53.895,2967,14292
10-39-53.930,3025,14268
10-39-53.992,3081,14247
10-39-54.055,3103,14239
10-39-54.117,3106,14239
10-39-54.176,3109,14233
10-39-54.238,3113,14231
10-39-54.305,3069,14246
10-39-54.363,3064,14255
10-39-54.430,3064,14265
10-39-54.492,3027,14290
10-39-54.551,2967,14310
10-39-54.617,2957,14308
10-39-54.680,2959,14305
10-39-54.742,2947,14306
10-39-54.754,2984,14291
10-39-56.391,3031,14278
10-39-56.406,3068,14276
10-39-56.414,3051,14288
10-39-56.426,3078,14277
10-39-56.441,3048,14291
10-39-56.531,2997,14283
10-39-56.547,3007,14282
10-39-56.563,3133,14231
10-39-56.578,3079,14254
10-39-56.613,3034,14275
10-39-56.672,3007,14283
10-39-56.734,2985,14286
10-39-56.742,3005,14275
10-39-56.906,3045,14273
10-39-56.926,3095,14265
10-39-56.984,3110,14270
10-39-57.047,3118,14261
10-39-57.113,3109,14260
10-39-57.176,3095,14267
10-39-57.238,3086,14270
10-39-57.301,3081,14270
10-39-57.359,3056,14284
10-39-57.426,3028,14292
10-39-57.488,3022,14288
10-39-57.551,3018,14282
10-39-57.695,3011,14278
10-39-57.738,3021,14268
10-39-57.801,3032,14260
10-39-57.895,3054,14253
10-39-57.930,3101,14233
10-39-57.992,3115,14228
10-39-58.055,3110,14234
10-39-58.117,3089,14240
10-39-58.180,3083,14245
10-39-58.242,3089,14250
10-39-58.305,3069,14253
10-39-58.367,3060,14259
10-39-58.434,3071,14253
10-39-58.496,3084,14248
10-39-58.555,3097,14243
10-39-58.621,3077,14252
10-39-58.680,3064,14265
10-39-58.742,3032,14269
10-39-59.043,2997,14278
10-39-59.121,3087,14270
10-39-59.184,3083,14268
10-39-59.246,3076,14271
10-39-59.309,3073,14273
10-39-59.355,3067,14271
10-39-59.434,3051,14282
10-39-59.496,2998,14302
10-39-59.543,2967,14311
10-39-59.609,2947,14313
10-39-59.672,2939,14309
10-39-59.734,2958,14305
10-39-59.797,2999,14283
10-39-59.906,3034,14262
10-39-59.926,3081,14246
10-39-59.984,3109,14229
10-40-0.047,3117,14226
10-40-0.109,3112,14230
10-40-0.172,3102,14236
10-40-0.234,3100,14240
10-40-0.297,3090,14250
10-40-0.359,3073,14251
10-40-0.426,3080,14248
10-40-0.488,3090,14246
10-40-0.547,3099,14240
10-40-0.609,3082,14244
10-40-0.672,3051,14257
10-40-0.734,3033,14262
10-40-0.738,3017,14275
10-40-0.906,2991,14286
10-40-0.922,2998,14281
10-40-0.984,3027,14277
10-40-1.047,3052,14279
10-40-1.113,3064,14273
10-40-1.176,3077,14268
10-40-1.234,3074,14267
10-40-1.301,3071,14270
10-40-1.363,3059,14271
10-40-1.426,3028,14280
10-40-1.488,2999,14291
10-40-1.551,2986,14298
10-40-1.613,2968,14297
10-40-1.676,2953,14301
10-40-1.734,2961,14293
10-40-1.801,3006,14269
10-40-1.895,3028,14260
10-40-1.930,3074,14253
10-40-1.988,3103,14240
10-40-2.051,3109,14238
10-40-2.113,3114,14236
10-40-2.176,3112,14233
10-40-2.238,3115,14234
10-40-2.301,3127,14228
10-40-2.359,3108,14240
10-40-2.426,3084,14240
10-40-2.484,3090,14246
10-40-2.547,3092,14250
10-40-2.613,3064,14257
10-40-2.676,3033,14273
10-40-2.734,3030,14273
10-40-2.742,3018,14272
10-40-2.895,2994,14282
10-40-2.926,3028,14276
10-40-2.988,3045,14269
10-40-3.051,3074,14267
10-40-3.113,3076,14265
10-40-3.176,3080,14260
10-40-3.238,3067,14267
10-40-3.301,3048,14276
10-40-3.363,3029,14277
10-40-3.426,3001,14289
10-40-3.488,2971,14303
10-40-3.547,2961,14305
10-40-3.609,2949,14305
10-40-3.672,2945,14305
10-40-3.730,2954,14300
10-40-3.797,2976,14288
10-40-3.902,2990,14279
10-40-3.922,3047,14257
10-40-3.980,3103,14235
10-40-4.043,3125,14231
10-40-4.105,3120,14229
10-40-4.168,3105,14235
10-40-4.230,3099,14242
10-40-4.297,3072,14253
10-40-4.355,3074,14251
10-40-4.504,3082,14246
10-40-4.512,3101,14244
10-40-4.543,3080,14257
10-40-4.609,3043,14269
10-40-4.672,3010,14278
10-40-4.730,2978,14289
10-40-4.734,2966,14291
10-40-4.902,2994,14288
10-40-4.922,3021,14288
10-40-4.984,3014,14291
10-40-5.047,3050,14281
10-40-5.109,3063,14267
10-40-5.172,3062,14271
10-40-5.230,3048,14275
10-40-5.297,3037,14280
10-40-5.359,3008,14295
10-40-5.426,2965,14311
10-40-5.488,2948,14313
10-40-5.547,2937,14311
10-40-5.609,2932,14309
10-40-5.672,2958,14302
10-40-5.734,3001,14278
10-40-5.797,3058,14261
10-40-5.902,3088,14240
10-40-5.922,3130,14228
10-40-5.984,3125,14231
10-40-6.047,3111,14236
10-40-6.109,3098,14236
10-40-6.172,3098,14238
10-40-6.230,3094,14236
10-40-6.297,3077,14247
10-40-6.359,3085,14249
10-40-6.422,3086,14245
10-40-6.484,3060,14264
10-40-6.543,3049,14273
10-40-6.609,3036,14273
10-40-6.672,3041,14267
10-40-6.734,3044,14263
10-40-6.742,3031,14262
10-40-6.922,3079,14267
10-40-6.984,3083,14270
10-40-7.047,3084,14269
10-40-7.113,3074,14270
10-40-7.172,3069,14272
10-40-7.234,3075,14269
10-40-7.297,3075,14268
10-40-7.359,3065,14276
10-40-7.422,3034,14287
10-40-7.484,3008,14293
10-40-7.547,2995,14294
10-40-7.613,2971,14294
10-40-7.672,2968,14293
10-40-7.734,2987,14286
10-40-7.801,2995,14281
10-40-7.891,3046,14268
10-40-7.926,3118,14239
10-40-7.984,3145,14221
10-40-8.047,3158,14218
10-40-8.113,3158,14217
10-40-8.176,3153,14223
10-40-8.234,3128,14235
10-40-8.301,3111,14241
10-40-8.359,3099,14241
10-40-8.422,3117,14237
10-40-8.484,3127,14232
10-40-8.543,3103,14243
10-40-8.609,3072,14252
10-40-8.668,3036,14261
10-40-8.730,3017,14276
10-40-8.734,2996,14278
10-40-8.902,3028,14274
10-40-8.922,3062,14268
10-40-8.980,3051,14280
10-40-9.043,3082,14273
10-40-9.109,3107,14260
10-40-9.168,3106,14265
10-40-9.230,3104,14269
10-40-9.297,3095,14266
10-40-9.355,3058,14277
10-40-9.414,3038,14289
10-40-9.480,3014,14293
10-40-9.543,2998,14291
10-40-9.609,2987,14290
10-40-9.668,2985,14285
10-40-9.730,3027,14265
10-40-9.793,3055,14260
10-40-9.902,3108,14246
10-40-9.922,3143,14226
10-40-9.980,3147,14223
10-40-10.043,3135,14225
10-40-10.105,3126,14226
10-40-10.168,3123,14232
10-40-10.227,3119,14233
10-40-10.293,3108,14235
10-40-10.355,3121,14237
10-40-10.414,3099,14255
10-40-10.480,3052,14263
10-40-10.543,3012,14276
10-40-10.609,2978,14286
10-40-10.668,2976,14293
10-40-10.727,3021,14278
10-40-10.734,3047,14277
10-40-12.387,3042,14288
10-40-12.402,3038,14274
10-40-12.422,3052,14275
10-40-12.434,3000,14273
10-40-12.543,3028,14260
10-40-12.688,3097,14234
10-40-12.727,3085,14258
10-40-12.895,3099,14267
10-40-12.910,3107,14264
10-40-12.977,3105,14268
10-40-13.039,3101,14271
10-40-13.102,3094,14274
10-40-13.164,3061,14288
10-40-13.223,3028,14298
10-40-13.289,3030,14292
10-40-13.352,3040,14288
10-40-13.410,3045,14276
10-40-13.477,3027,14268
10-40-13.535,3023,14269
10-40-13.602,3036,14261
10-40-13.664,3020,14264
10-40-13.723,3010,14279
10-40-13.801,3012,14276
10-40-13.910,3055,14253
10-40-13.988,3076,14246
10-40-14.047,3087,14244
10-40-14.098,3087,14248
10-40-14.176,3061,14256
10-40-14.238,3065,14258
10-40-14.301,3080,14253
10-40-14.359,3076,14253
10-40-14.426,3065,14260
10-40-14.488,3037,14272
10-40-14.547,3015,14277
10-40-14.613,2978,14292
10-40-14.672,2951,14295
10-40-14.734,2980,14292
10-40-14.891,3025,14282
10-40-14.922,3065,14268
10-40-14.984,3078,14258
10-40-15.047,3073,14263
10-40-15.113,3065,14264
10-40-15.172,3056,14271
10-40-15.230,3019,14288
10-40-15.297,2987,14297
10-40-15.359,2978,14297
10-40-15.426,2974,14292
10-40-15.484,2974,14288
10-40-15.547,2981,14285
10-40-15.613,3011,14273
10-40-15.672,3036,14259
10-40-15.734,3072,14249
10-40-15.797,3105,14236
10-40-15.887,3112,14231
10-40-15.922,3104,14237
10-40-15.984,3086,14244
10-40-16.047,3078,14246
10-40-16.109,3072,14253
10-40-16.168,3057,14255
10-40-16.230,3075,14253
10-40-16.297,3077,14253
10-40-16.355,3074,14249
10-40-16.414,3057,14259
10-40-16.480,3036,14259
10-40-16.543,3023,14263
10-40-16.605,3016,14268
10-40-16.781,2995,14274
10-40-16.785,3003,14271
10-40-16.898,3034,14274
10-40-16.910,3039,14270
10-40-16.977,3044,14270
10-40-17.039,3036,14274
10-40-17.102,3035,14275
10-40-17.164,3028,14274
10-40-17.223,2995,14286
10-40-17.289,2978,14303
10-40-17.352,2947,14315
10-40-17.410,2929,14317
10-40-17.477,2928,14313
10-40-17.535,2941,14306
10-40-17.602,2964,14294
10-40-17.664,2966,14294
10-40-17.727,2991,14290
10-40-17.789,3023,14279
10-40-17.895,3041,14269
10-40-17.910,3061,14257
10-40-17.973,3069,14251
10-40-18.031,3070,14246
10-40-18.098,3061,14248
10-40-18.160,3060,14253
10-40-18.219,3042,14257
10-40-18.297,3056,14251
10-40-18.359,3064,14254
10-40-18.426,3066,14250
10-40-18.484,3052,14260
10-40-18.547,3033,14266
10-40-18.609,3031,14263
10-40-18.672,3011,14268
10-40-18.730,2989,14277
10-40-18.734,3003,14273
10-40-18.922,3042,14279
10-40-18.984,3057,14270
10-40-19.043,3061,14268
10-40-19.105,3061,14271
10-40-19.168,3059,14272
10-40-19.230,3057,14271
10-40-19.297,3035,14277
10-40-19.355,3012,14288
10-40-19.422,3005,14290
10-40-19.480,3002,14290
10-40-19.543,3001,14290
10-40-19.605,2996,14286
10-40-19.668,2960,14296
10-40-19.730,2951,14296
10-40-19.793,2983,14287
10-40-19.887,3002,14273
10-40-19.914,3065,14263
10-40-19.977,3115,14243
10-40-20.039,3123,14234
10-40-20.102,3107,14235
10-40-20.164,3106,14240
10-40-20.227,3083,14247
10-40-20.289,3066,14260
10-40-20.352,3065,14252
10-40-20.410,3078,14247
10-40-20.477,3095,14238
10-40-20.535,3110,14235
10-40-20.602,3094,14243
10-40-20.664,3052,14255
10-40-20.723,3019,14266
10-40-20.773,2963,14288
10-40-20.879,2933,14306
10-40-20.910,2953,14292
10-40-20.977,3007,14278
10-40-21.039,3046,14276
10-40-21.105,3047,14277
10-40-21.164,3063,14270
10-40-21.227,3071,14269
10-40-21.293,3071,14269
10-40-21.352,3071,14270
10-40-21.414,3049,14275
10-40-21.480,3010,14290
10-40-21.539,3001,14298
10-40-21.605,3002,14296
10-40-21.664,3006,14290
10-40-21.727,3012,14280
10-40-21.793,3008,14274
10-40-21.883,3005,14271
10-40-21.914,3010,14268
10-40-21.980,3019,14265
10-40-22.039,3061,14253
10-40-22.223,3079,14238
10-40-22.289,3098,14234
10-40-22.352,3111,14242
10-40-22.414,3068,14261
10-40-22.480,3052,14262
10-40-22.539,3060,14260
10-40-22.605,3060,14259
10-40-22.664,3065,14255
10-40-22.727,3083,14250
10-40-22.734,3071,14263
10-40-22.883,3046,14276
10-40-22.914,3042,14277
10-40-22.977,2984,14281
10-40-23.039,2995,14275
10-40-23.105,3052,14268
10-40-23.164,3079,14266
10-40-23.227,3097,14267
10-40-23.289,3104,14265
10-40-23.352,3103,14264
10-40-23.414,3092,14266
10-40-23.586,3072,14270
10-40-23.602,2977,14301
10-40-23.664,2936,14320
10-40-23.727,2906,14323
10-40-23.789,2892,14334
10-40-23.879,2902,14325
10-40-23.910,2928,14309
10-40-23.977,3001,14274
10-40-24.035,3098,14239
10-40-24.102,3135,14232
10-40-24.164,3139,14224
10-40-24.223,3135,14222
10-40-24.289,3133,14222
10-40-24.348,3123,14225
10-40-24.410,3077,14246
10-40-24.473,3079,14249
10-40-24.535,3090,14250
10-40-24.598,3071,14272
10-40-24.660,3047,14275
10-40-24.719,3044,14273
10-40-24.727,3034,14268
10-40-24.891,3036,14262
10-40-24.906,3051,14255
10-40-24.973,3072,14256
10-40-25.031,3112,14261
10-40-25.098,3092,14277
10-40-25.160,3105,14262
10-40-25.223,3117,14256
10-40-25.285,3101,14262
10-40-25.348,3077,14269
10-40-25.406,3045,14278
10-40-25.473,2982,14301
10-40-25.531,2916,14314
10-40-25.598,2904,14321
10-40-25.656,2933,14314
10-40-25.719,2971,14295
10-40-25.781,3043,14265
10-40-25.891,3132,14233
10-40-25.902,3152,14212
10-40-25.969,3159,14209
10-40-26.031,3154,14212
10-40-26.094,3132,14225
10-40-26.152,3109,14234
10-40-26.215,3086,14247
10-40-26.281,3064,14254
10-40-26.355,3039,14270
10-40-26.414,3009,14285
10-40-26.480,2976,14297
10-40-26.539,2973,14301
10-40-26.602,2980,14288
10-40-26.664,2995,14274
10-40-26.727,2998,14266
10-40-26.734,3022,14253
10-40-28.383,3060,14256
10-40-28.391,3083,14259
10-40-28.398,3101,14259
10-40-28.414,3071,14266
10-40-28.434,2933,14305
10-40-28.523,2947,14295
10-40-28.539,3088,14244
10-40-28.555,3086,14242
10-40-28.570,3013,14282
10-40-28.605,3000,14280
10-40-28.664,3000,14273
10-40-28.727,2998,14269
10-40-28.734,3010,14258
10-40-28.883,3052,14251
10-40-28.914,3090,14250
10-40-28.965,3103,14256
10-40-29.027,3090,14254
10-40-29.090,3080,14260
10-40-29.152,3077,14261
10-40-29.215,3091,14253
10-40-29.281,3098,14250
10-40-29.340,3087,14256
10-40-29.402,3061,14263
10-40-29.465,3055,14265
10-40-29.527,3041,14263
10-40-29.594,3029,14262
10-40-29.656,3002,14269
10-40-29.715,2987,14279
10-40-29.781,2991,14282
10-40-29.887,2969,14287
10-40-29.902,2975,14294
10-40-29.969,3044,14277
10-40-30.031,3086,14244
10-40-30.094,3101,14237
10-40-30.152,3110,14234
10-40-30.215,3111,14231
10-40-30.293,3120,14228
10-40-30.340,3096,14242
10-40-30.402,3097,14240
10-40-30.465,3095,14240
10-40-30.527,3096,14243
10-40-30.594,3093,14243
10-40-30.652,3059,14258
10-40-30.727,3031,14270
10-40-30.734,3017,14269
10-40-30.887,2986,14274
10-40-30.902,2986,14270
10-40-30.969,3021,14267
10-40-31.027,3037,14264
10-40-31.090,3043,14270
10-40-31.152,3046,14261
10-40-31.215,3045,14258
10-40-31.281,3040,14261
10-40-31.340,3029,14267
10-40-31.398,3011,14275
10-40-31.465,2965,14295
10-40-31.527,2953,14305
10-40-31.590,2954,14301
10-40-31.758,2947,14302
10-40-31.777,2935,14308
10-40-31.902,2946,14300
10-40-31.969,2998,14292
10-40-32.027,3036,14271
10-40-32.090,3060,14259
10-40-32.152,3083,14247
10-40-32.215,3111,14233
10-40-32.277,3109,14229
10-40-32.340,3096,14236
10-40-32.398,3076,14256
10-40-32.465,3005,14289
10-40-32.527,2942,14307
10-40-32.594,2904,14317
10-40-32.652,2895,14308
10-40-32.715,2936,14302
10-40-32.902,3014,14270
10-40-32.965,3003,14289
10-40-33.027,3046,14263
10-40-33.090,3045,14266
10-40-33.152,3019,14280
10-40-33.215,3015,14279
10-40-33.277,3004,14280
10-40-33.336,2987,14284
10-40-33.398,2977,14288
10-40-33.465,2971,14282
10-40-33.527,2958,14282
10-40-33.590,2949,14288
10-40-33.652,2963,14288
10-40-33.711,2988,14277
10-40-33.777,3001,14270
10-40-33.883,3025,14264
10-40-33.898,3045,14261
10-40-33.965,3054,14261
10-40-34.023,3050,14260
10-40-34.090,3057,14257
10-40-34.152,3061,14256
10-40-34.211,3061,14258
10-40-34.277,3057,14259
10-40-34.336,3051,14271
10-40-34.500,3056,14271
10-40-34.508,3067,14266
10-40-34.523,3060,14263
10-40-34.590,3044,14260
10-40-34.648,3025,14262
10-40-34.711,3001,14270
10-40-34.719,2974,14275
10-40-34.883,2993,14275
10-40-34.898,3018,14271
10-40-34.965,3040,14267
10-40-35.023,3058,14263
10-40-35.090,3065,14258
10-40-35.152,3061,14255
10-40-35.211,3063,14253
10-40-35.277,3071,14252
10-40-35.336,3066,14256
10-40-35.398,3045,14266
10-40-35.461,3019,14273
10-40-35.523,2998,14275
10-40-35.586,2972,14279
10-40-35.648,2951,14288
10-40-35.711,2963,14289
10-40-35.789,2964,14286
10-40-35.879,2952,14291
10-40-35.910,2983,14287
10-40-35.977,3005,14272
10-40-36.035,3039,14261
10-40-36.102,3044,14255
10-40-36.160,3049,14252
10-40-36.223,3051,14255
10-40-36.289,3048,14256
10-40-36.352,3051,14254
10-40-36.410,3066,14254
10-40-36.473,3070,14253
10-40-36.535,3063,14251
10-40-36.602,3047,14260
10-40-36.660,3048,14259
10-40-36.723,3045,14256
10-40-36.879,3022,14258
10-40-36.906,3041,14258
10-40-36.973,3048,14260
10-40-37.031,3053,14258
10-40-37.113,3035,14274
10-40-37.160,3051,14263
10-40-37.223,3054,14262
10-40-37.289,3056,14264
10-40-37.348,3049,14263
10-40-37.406,3037,14274
10-40-37.473,2998,14293
10-40-37.535,2965,14303
10-40-37.598,2946,14305
10-40-37.660,2923,14310
10-40-37.719,2935,14309
10-40-37.785,2963,14295
10-40-37.879,2983,14286
10-40-37.910,3042,14268
10-40-37.973,3092,14242
10-40-38.035,3114,14230
10-40-38.086,3117,14227
10-40-38.160,3105,14232
10-40-38.223,3098,14239
10-40-38.289,3081,14248
10-40-38.336,3078,14245
10-40-38.395,3093,14241
10-40-38.578,3095,14244
10-40-38.602,3043,14262
10-40-38.648,3022,14268
10-40-38.711,3006,14270
10-40-38.719,3029,14258
10-40-38.883,3039,14254
10-40-38.898,3064,14253
10-40-38.961,3061,14264
10-40-39.023,3061,14258
10-40-39.090,3064,14255
10-40-39.148,3051,14259
10-40-39.211,3043,14265
10-40-39.273,3035,14266
10-40-39.336,3002,14275
10-40-39.398,2968,14292
10-40-39.465,2946,14298
10-40-39.523,2937,14300
10-40-39.586,2927,14303
10-40-39.648,2953,14290
10-40-39.711,2972,14281
10-40-39.773,3006,14267
10-40-39.941,3067,14242
10-40-39.961,3091,14232
10-40-40.023,3076,14237
10-40-40.090,3064,14243
10-40-40.148,3050,14253
10-40-40.211,3048,14254
10-40-40.273,3047,14266
10-40-40.336,3037,14276
10-40-40.395,3015,14285
10-40-40.461,2993,14287
10-40-40.523,3000,14274
10-40-40.586,3004,14269
10-40-40.648,3004,14262
10-40-40.711,3041,14252
10-40-40.719,3064,14251
10-40-40.883,3079,14253
10-40-40.898,3053,14265
10-40-40.961,3057,14253
10-40-41.023,3064,14250
10-40-41.090,3046,14265
10-40-41.152,3034,14267
10-40-41.215,3020,14273
10-40-41.277,2994,14284
10-40-41.340,2981,14285
10-40-41.398,2975,14283
10-40-41.465,2966,14284
10-40-41.523,2964,14286
10-40-41.590,2977,14285
10-40-41.648,2984,14278
10-40-41.711,2985,14276
10-40-41.777,3002,14265
10-40-41.898,3056,14244
10-40-41.965,3065,14244
10-40-42.023,3052,14245
10-40-42.090,3038,14253
10-40-42.152,3031,14262
10-40-42.211,3030,14265
10-40-42.273,3029,14266
10-40-42.336,3057,14255
10-40-42.398,3066,14247
10-40-42.465,3070,14241
10-40-42.527,3041,14255
10-40-42.590,3013,14261
10-40-42.648,2997,14268
10-40-42.711,2979,14271
10-40-42.719,3011,14266
10-40-44.367,3010,14271
10-40-44.375,3013,14276
10-40-44.398,3009,14283
10-40-44.414,2866,14341
10-40-44.512,2882,14334
10-40-44.527,2893,14326
10-40-44.543,3075,14241
10-40-44.559,2960,14303
10-40-44.590,2946,14294
10-40-44.652,2936,14296
10-40-44.715,2951,14284
10-40-44.719,2984,14278
10-40-44.871,2999,14277
10-40-44.902,3013,14277
10-40-44.965,3015,14279
10-40-45.027,3039,14269
10-40-45.090,3041,14267
10-40-45.152,3033,14272
10-40-45.215,3028,14273
10-40-45.406,3012,14283
10-40-45.465,2962,14298
10-40-45.527,2954,14298
10-40-45.590,2945,14300
10-40-45.652,2959,14294
10-40-45.711,2944,14294
10-40-45.777,2960,14297
10-40-45.902,3046,14267
10-40-45.965,3057,14259
10-40-46.023,3067,14252
10-40-46.090,3090,14237
10-40-46.152,3084,14258
10-40-46.211,3018,14282
10-40-46.277,3022,14273
10-40-46.340,3034,14271
10-40-46.398,3034,14274
10-40-46.465,3033,14279
10-40-46.523,3018,14283
10-40-46.590,3021,14277
10-40-46.648,3019,14270
10-40-46.711,3000,14270
10-40-46.719,2991,14265
10-40-46.871,3027,14263
10-40-46.898,3049,14260
10-40-46.965,3054,14265
10-40-47.023,3077,14251
10-40-47.090,3083,14249
10-40-47.152,3063,14254
10-40-47.215,3035,14271
10-40-47.277,3016,14276
10-40-47.336,2968,14293
10-40-47.398,2950,14308
10-40-47.465,2930,14311
10-40-47.527,2914,14314
10-40-47.590,2896,14319
10-40-47.652,2925,14306
10-40-47.715,2958,14291
10-40-47.777,2992,14284
10-40-47.871,3044,14264
10-40-47.902,3070,14248
10-40-47.969,3078,14246
10-40-48.027,3060,14252
10-40-48.090,3031,14265
10-40-48.152,3006,14289
10-40-48.215,2949,14324
10-40-48.281,2863,14364
10-40-48.340,2796,14386
10-40-48.402,2805,14371
10-40-48.469,2865,14344
10-40-48.527,2924,14325
10-40-48.594,2964,14302
10-40-48.656,2981,14285
10-40-48.715,2998,14273
10-40-48.723,3028,14258
10-40-48.871,3050,14249
10-40-48.902,3070,14249
10-40-48.969,3086,14252
10-40-49.031,3089,14250
10-40-49.094,3069,14258
10-40-49.156,3057,14262
10-40-49.203,3059,14261
10-40-49.266,3074,14255
10-40-49.344,3071,14252
10-40-49.406,3058,14259
10-40-49.469,3042,14262
10-40-49.527,3019,14266
10-40-49.594,3007,14270
10-40-49.656,2973,14283
10-40-49.703,2947,14293
10-40-49.785,2949,14298
10-40-49.891,2890,14332
10-40-49.957,2882,14335
10-40-50.016,2908,14333
10-40-50.078,2954,14312
10-40-50.145,2988,14288
10-40-50.203,2999,14286
10-40-50.270,2997,14291
10-40-50.332,2970,14304
10-40-50.391,2942,14315
10-40-50.457,2937,14313
10-40-50.520,2947,14306
10-40-50.586,2955,14299
10-40-50.645,2950,14297
10-40-50.703,2929,14300
10-40-50.715,2928,14297
10-40-50.879,2981,14286
10-40-50.895,3040,14269
10-40-50.957,3109,14246
10-40-51.020,3116,14254
10-40-51.078,3112,14256
10-40-51.145,3106,14255
10-40-51.207,3109,14247
10-40-51.270,3114,14247
10-40-51.332,3119,14248
10-40-51.391,3113,14247
10-40-51.457,3094,14253
10-40-51.520,3073,14252
10-40-51.578,3050,14249
10-40-51.641,3011,14253
10-40-51.703,2992,14268
10-40-51.770,2976,14281
10-40-51.879,2950,14303
10-40-51.895,2906,14325
10-40-51.957,2877,14338
10-40-52.020,2886,14333
10-40-52.098,2930,14323
10-40-52.148,2997,14292
10-40-52.207,3028,14268
10-40-52.273,3033,14269
10-40-52.336,2994,14282
10-40-52.398,2938,14307
10-40-52.461,2923,14315
10-40-52.523,2919,14313
10-40-52.586,2925,14305
10-40-52.648,2941,14291
10-40-52.711,2977,14273
10-40-52.715,3024,14262
10-40-52.863,3049,14257
10-40-52.895,3047,14262
10-40-52.961,3056,14268
10-40-53.023,3066,14258
10-40-53.090,3066,14256
10-40-53.148,3062,14255
10-40-53.211,3057,14258
10-40-53.273,3039,14268
10-40-53.336,3009,14276
10-40-53.395,2987,14280
10-40-53.570,2961,14288
10-40-53.586,2958,14292
10-40-53.648,2993,14274
10-40-53.707,3029,14261
10-40-53.773,3051,14252
10-40-53.863,3050,14249
10-40-53.895,3035,14269
10-40-53.961,2990,14291
10-40-54.020,2927,14321
10-40-54.078,2866,14346
10-40-54.145,2806,14368
10-40-54.207,2767,14376
10-40-54.273,2765,14378
10-40-54.332,2802,14368
10-40-54.395,2854,14343
10-40-54.457,2899,14315
10-40-54.520,2953,14291
10-40-54.586,2987,14258
10-40-54.645,3048,14241
10-40-54.707,3077,14242
10-40-54.863,3085,14251
10-40-54.895,3088,14242
10-40-54.961,3087,14241
10-40-55.020,3072,14249
10-40-55.086,3068,14255
10-40-55.145,3056,14255
10-40-55.207,3044,14260
10-40-55.273,3035,14262
10-40-55.332,3033,14262
10-40-55.391,3021,14265
10-40-55.457,3013,14272
10-40-55.520,2989,14281
10-40-55.586,2973,14287
10-40-55.645,2978,14285
10-40-55.703,2982,14283
10-40-55.770,2998,14280
10-40-55.863,3009,14275
10-40-55.895,3009,14273
10-40-55.957,2981,14286
10-40-56.020,2955,14310
10-40-56.078,2901,14336
10-40-56.145,2841,14360
10-40-56.207,2803,14367
10-40-56.270,2828,14351
10-40-56.332,2866,14332
10-40-56.391,2911,14320
10-40-56.457,2941,14298
10-40-56.520,2955,14288
10-40-56.586,2963,14285
10-40-56.645,2971,14286
10-40-56.703,3018,14274
10-40-56.863,3057,14259
10-40-56.895,3073,14253
